time	leftRight	frontBack	up	angular
2020-06-30 07:29:45.850	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.900	0.0	0.0	0.0	0.0
2020-06-30 07:29:45.950	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.000	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.050	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.100	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.150	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.200	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.250	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.300	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.350	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.400	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.450	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.500	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.550	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.600	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.650	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.700	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.750	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.800	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.850	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.900	0.0	0.0	0.0	0.0
2020-06-30 07:29:46.950	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.000	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.050	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.100	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.150	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.200	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.250	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.300	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.350	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.400	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.450	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.500	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.550	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.600	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.650	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.700	0.0	0.0	0.0	0.0
2020-06-30 07:29:47.750	0.0	0.0	0.0	-0.25
2020-06-30 07:29:47.800	0.0	0.0	0.0	-0.25
2020-06-30 07:29:47.850	0.0	0.0	0.0	-0.25
2020-06-30 07:29:47.900	0.0	0.0	0.0	-0.25
2020-06-30 07:29:47.950	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.000	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.050	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.100	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.150	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.200	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.250	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.300	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.350	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.400	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.450	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.500	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.550	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.600	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.650	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.700	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.750	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.800	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.850	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.900	0.0	0.0	0.0	-0.25
2020-06-30 07:29:48.950	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.000	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.050	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.100	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.150	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.200	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.250	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.300	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.350	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.400	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.450	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.500	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.550	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.600	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.650	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.700	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.750	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.800	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.850	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.900	0.0	0.0	0.0	-0.25
2020-06-30 07:29:49.950	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.000	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.050	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.100	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.150	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.200	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.250	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.300	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.350	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.400	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.450	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.500	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.550	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.600	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.650	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.700	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.750	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.800	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.850	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.900	0.0	0.0	0.0	-0.25
2020-06-30 07:29:50.950	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.000	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.050	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.100	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.150	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.200	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.250	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.300	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.350	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.400	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.450	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.500	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.550	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.600	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.650	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.700	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.750	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.800	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.850	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.900	0.0	0.0	0.0	-0.25
2020-06-30 07:29:51.950	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.000	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.050	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.100	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.150	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.200	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.250	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.300	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.350	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.400	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.450	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.500	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.550	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.600	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.650	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.700	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.750	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.800	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.850	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.900	0.0	0.0	0.0	-0.25
2020-06-30 07:29:52.950	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.000	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.050	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.100	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.150	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.200	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.250	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.300	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.350	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.400	0.0	0.0	0.0	-0.25
2020-06-30 07:29:53.450	0.0	0.0	0.0	0.0
2020-06-30 07:29:53.500	0.0	0.0	0.0	0.0
2020-06-30 07:29:53.550	0.0	0.0	0.0	0.0
2020-06-30 07:29:53.600	0.0	0.0	0.0	0.0
2020-06-30 07:29:53.650	0.0	0.0	0.0	0.0
2020-06-30 07:29:53.700	0.0	0.25	0.0	0.0
2020-06-30 07:29:53.750	0.0	0.25	0.0	0.0
2020-06-30 07:29:53.800	0.0	0.25	0.0	0.0
2020-06-30 07:29:53.850	0.0	0.25	0.0	0.0
2020-06-30 07:29:53.900	0.0	0.25	0.0	0.0
2020-06-30 07:29:53.950	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.000	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.050	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.100	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.150	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.200	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.250	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.300	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.350	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.400	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.450	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.500	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.550	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.600	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.650	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.700	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.750	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.800	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.850	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.900	0.0	0.25	0.0	0.0
2020-06-30 07:29:54.950	0.0	0.25	0.0	0.0
2020-06-30 07:29:55.000	0.0	0.25	0.0	0.0
2020-06-30 07:29:55.050	0.0	0.25	0.0	0.0
2020-06-30 07:29:55.100	0.0	0.25	0.0	0.0
2020-06-30 07:29:55.150	0.0	0.25	0.0	0.0
2020-06-30 07:29:55.200	0.0	0.25	0.0	0.0
2020-06-30 07:29:55.250	0.0	0.125	0.0	0.0
2020-06-30 07:29:55.300	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.350	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.400	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.450	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.500	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.550	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.600	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.650	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.700	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.750	0.25	0.0	0.0	0.0
