time	leftRight	frontBack	up	angular
2016-03-31 12:29:29.320	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.325	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.330	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.335	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.340	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.345	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.350	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.355	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.360	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.365	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.370	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.375	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.380	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.385	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.390	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.395	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.400	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.405	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.410	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.415	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.420	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.425	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.430	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.435	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.440	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.445	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.450	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.455	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.460	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.465	0.0	-0.25	0.0	0.0
