time	leftRight	frontBack	up	angular	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board
2020-06-30 07:29:36.150	0.0	0.0	0.0	0.25	7.0	65.0	24.2	9.0	-87.0	98833.4	345.0	0.0	0.0	0.0	0.0	50.3	-42.5	52307.0	0.0	1.0689882516860962	0.2467761043459177	0.0	2072.0	2041.2	2580.8	70.0	70.0	70.0	70.0	205024358.7
2020-06-30 07:29:36.200	0.0	0.0	0.0	0.25	7.0	65.0	30.0	9.6	-88.4	98835.5	345.0	0.0	0.0	0.0	0.0	64.0	-54.1	52288.6	0.0	0.942652302980423	-0.43508106749504805	0.0	2072.0	2044.4	2577.6	70.0	70.0	70.0	70.0	205074480.8
2020-06-30 07:29:36.250	0.0	0.0	0.0	0.25	7.0	65.0	32.3	10.3	-85.9	98831.3	345.0	0.0	0.0	0.0	0.0	73.3	-55.1	52285.8	0.0	0.8942424595355988	-0.15361962243914604	0.0	2071.2	2042.8	2579.6	70.0	70.0	70.0	70.0	205124419.7
2020-06-30 07:29:36.300	0.0	0.0	0.0	0.25	7.0	65.0	33.90909090909091	8.090909090909092	-90.63636363636364	98835.90909090909	345.0	0.0	0.0	0.0	0.0	77.54545454545455	-62.0	52286.0	0.0	0.17029131948947906	-0.4613987722180106	0.0	2069.818181818182	2043.6363636363637	2577.4545454545455	70.0	70.0	70.0	70.0	205177112.36363637
2020-06-30 07:29:36.350	0.0	0.0	0.0	0.25	7.0	65.0	28.0	13.6	-76.8	98832.0	345.0	0.0	0.0	0.0	0.0	80.0	-64.0	52288.7	0.0	-0.13095127940177917	-0.7107977986335754	0.0	2070.0	2044.0	2576.4	70.0	70.0	70.0	70.0	205229525.3
2020-06-30 07:29:36.400	0.0	0.0	0.0	0.25	7.0	65.0	27.444444444444443	17.666666666666668	-85.88888888888889	98834.66666666667	345.0	0.0	0.0	0.0	0.0	84.11111111111111	-63.888888888888886	52289.11111111111	0.0	-0.08494811018721925	-0.7124227351612515	0.0	2071.1111111111113	2042.6666666666667	2578.222222222222	70.22222222222223	70.22222222222223	70.22222222222223	70.22222222222223	205277231.33333334
2020-06-30 07:29:36.450	0.0	0.0	0.0	0.25	7.0	65.0	30.333333333333332	9.222222222222221	-88.77777777777777	98833.0	345.0	0.0	0.0	0.0	0.0	88.0	-67.44444444444444	52289.88888888889	0.0	-0.033573698769840926	-0.27949748034006916	0.0	2070.222222222222	2042.2222222222222	2577.777777777778	72.0	72.0	72.0	72.0	205322709.33333334
2020-06-30 07:29:36.500	0.0	0.0	0.0	0.25	7.0	65.0	31.875	7.125	-90.125	98834.0	345.0	0.0	0.0	0.0	0.0	90.75	-74.0	52281.5	0.0	-0.15674499608576298	-0.2133457539603114	0.0	2070.5	2042.5	2578.0	72.0	72.0	72.0	72.0	205378459.375
2020-06-30 07:29:36.550	0.0	0.0	0.0	0.25	7.0	65.0	33.81818181818182	10.909090909090908	-84.0	98836.72727272728	345.0	0.0	0.0	0.0	0.0	95.45454545454545	-84.45454545454545	52289.09090909091	0.0	-0.2365794229236516	-0.4139647673476826	0.0	2070.5454545454545	2041.4545454545455	2574.5454545454545	72.0	72.0	72.0	72.0	205427201.1818182
2020-06-30 07:29:36.600	0.0	0.0	0.0	0.25	7.0	65.0	32.5	11.0	-88.0	98838.5	345.0	0.0	0.0	0.0	0.0	103.875	-115.875	52304.125	0.0	-0.4429869055747986	-0.23525040037930012	0.0	2071.5	2044.5	2572.0	72.0	72.0	72.0	72.0	205479861.625
2020-06-30 07:29:36.650	0.0	0.0	0.0	0.25	7.0	65.0	33.54545454545455	9.727272727272727	-85.36363636363636	98839.18181818182	345.0	0.0	0.0	0.0	0.0	105.27272727272727	-130.72727272727272	52323.0	0.0	-0.7085363675247539	-0.04111225124109875	0.0	2068.0	2043.6363636363637	2578.181818181818	72.0	72.0	72.0	72.0	205527379.1818182
2020-06-30 07:29:36.700	0.0	0.0	0.0	0.25	7.0	65.0	34.5	8.5	-88.5	98837.75	345.0	0.0	0.0	0.0	0.0	94.25	-124.875	52330.5	0.0	-1.1295278817415237	-1.1004295982420444	0.0	2069.0	2033.0	2577.0	72.0	72.0	72.0	72.0	205574881.875
2020-06-30 07:29:36.750	0.0	0.0	0.0	0.25	7.0	65.0	33.6	10.4	-88.0	98838.2	345.0	0.0	0.0	0.0	0.0	99.6	-138.0	52327.7	0.0	-1.0371808350086211	-0.41207132637500765	0.0	2071.2	2040.0	2578.4	72.0	72.0	72.0	72.0	205619866.3
2020-06-30 07:29:36.800	0.0	0.0	0.0	0.25	7.0	65.0	34.5	12.5	-85.16666666666667	98838.0	345.0	0.0	0.0	0.0	0.0	100.16666666666667	-129.5	52340.5	0.0	-0.5391486237446467	-0.7690091778834661	0.0	2070.6666666666665	2031.3333333333333	2578.6666666666665	72.0	72.0	72.0	72.0	205671661.0
2020-06-30 07:29:36.850	0.0	0.0	0.0	0.25	7.0	65.0	29.125	13.875	-88.625	98837.375	345.0	0.0	0.0	0.0	0.0	94.5	-126.25	52343.0	0.0	-1.2935195043683052	-0.897566775791347	0.0	2068.0	2038.0	2578.5	72.0	72.0	72.0	72.0	205729362.0
2020-06-30 07:29:36.900	0.0	0.0	0.0	0.25	7.0	65.0	30.1	11.1	-87.3	98839.7	345.0	0.0	0.0	0.0	0.0	88.6	-147.2	52336.0	0.0	-1.620058500766754	-0.5414147764444353	0.0	2067.2	2044.0	2576.8	72.0	72.0	72.0	72.0	205775106.2
2020-06-30 07:29:36.950	0.0	0.0	0.0	0.25	7.0	65.0	30.11111111111111	9.444444444444445	-88.55555555555556	98838.33333333333	345.0	0.0	0.0	0.0	0.0	79.44444444444444	-141.0	52327.22222222222	0.0	-1.411029252741072	-0.053072902891370996	0.0	2068.0	2046.2222222222222	2576.0	72.0	72.0	72.0	72.0	205822563.55555555
2020-06-30 07:29:37.000	0.0	0.0	0.0	0.25	7.0	65.0	34.36363636363637	8.909090909090908	-86.36363636363636	98836.45454545454	345.0	0.0	0.0	0.0	0.0	79.45454545454545	-143.8181818181818	52323.27272727273	0.0	-0.9485968134619973	-0.6254149837927385	0.0	2069.4545454545455	2041.4545454545455	2576.7272727272725	72.0	72.0	72.0	72.0	205872674.63636363
2020-06-30 07:29:37.050	0.0	0.0	0.0	0.25	7.0	65.0	34.5	11.5	-86.5	98838.8	345.0	0.0	0.0	0.0	0.0	81.7	-153.6	52311.9	0.0	-0.8180488884449005	-0.7893227458000183	0.0	2069.6	2041.2	2576.8	72.0	72.0	72.0	72.0	205925191.7
2020-06-30 07:29:37.100	0.0	0.0	0.0	0.25	7.0	65.0	33.1	11.3	-87.3	98837.0	345.0	0.0	0.0	0.0	0.0	83.1	-148.7	52324.4	0.0	-0.4232529181987047	-1.2619093669578434	0.0	2072.0	2038.8	2577.2	72.0	72.0	72.0	72.0	205975265.1
2020-06-30 07:29:37.150	0.0	0.0	0.0	0.25	7.0	65.0	31.5	10.5	-86.5	98838.8	345.0	0.0	0.0	0.0	0.0	91.1	-159.6	52322.2	0.0	-0.003364302217960352	-1.2552543997764587	0.0	2071.6	2039.6	2578.8	72.4	72.4	72.4	72.4	206025225.2
2020-06-30 07:29:37.200	0.0	0.0	0.0	0.25	7.0	65.0	31.7	10.5	-87.1	98841.2	345.0	0.0	0.0	0.0	0.0	92.9	-159.1	52325.2	0.0	-0.1684885781025514	-0.9014991916716099	0.0	2070.8	2040.4	2578.8	75.9	75.4	75.9	76.5	206075344.2
2020-06-30 07:29:37.250	0.0	0.0	0.0	0.25	7.0	65.0	30.88888888888889	8.444444444444445	-85.33333333333333	98836.33333333333	345.0	0.0	0.0	0.0	0.0	90.33333333333333	-171.33333333333334	52310.11111111111	0.0	-0.01647234780506955	-0.5738507575458951	0.0	2070.6666666666665	2047.5555555555557	2578.222222222222	78.88888888888889	79.88888888888889	78.33333333333333	81.0	206122822.44444445
2020-06-30 07:29:37.300	0.0	0.0	0.0	0.25	7.0	65.0	30.90909090909091	11.272727272727273	-87.81818181818181	98837.54545454546	345.0	0.0	0.0	0.0	0.0	86.54545454545455	-147.1818181818182	52305.09090909091	0.0	-0.0811515182934024	-0.5237868966704066	0.0	2071.6363636363635	2036.3636363636363	2579.2727272727275	83.63636363636364	83.63636363636364	83.72727272727273	84.27272727272727	206172898.1818182
2020-06-30 07:29:37.350	0.0	0.0	0.0	0.25	7.0	65.0	33.0	10.6	-85.6	98840.6	345.0	0.0	0.0	0.0	0.0	77.8	-141.7	52325.8	0.0	0.335323202246218	-0.2422657161951065	0.0	2074.0	2041.6	2579.2	88.6	86.8	88.5	87.6	206225405.5
2020-06-30 07:29:37.400	0.0	0.0	0.0	0.25	7.0	65.0	33.4	11.0	-86.2	98838.2	345.0	0.0	0.0	0.0	0.0	83.6	-134.4	52319.5	0.0	0.40955463498830796	-0.6393353253602981	0.0	2070.4	2040.8	2578.0	91.2	92.4	90.8	93.4	206275509.1
2020-06-30 07:29:37.450	0.0	0.0	0.0	0.25	7.0	65.0	31.9	11.1	-85.7	98837.3	345.0	0.0	0.0	0.0	0.0	86.3	-155.6	52322.0	0.0	0.2889242023229599	-1.020777228474617	0.0	2073.6	2042.4	2578.4	96.5	95.0	95.7	96.3	206325509.1
2020-06-30 07:29:37.500	0.0	0.0	0.0	0.25	7.0	65.0	31.1	10.9	-85.1	98838.4	345.0	0.0	0.0	0.0	0.0	92.2	-162.7	52342.6	0.0	0.6066439613699913	-0.6539969339966774	0.0	2073.6	2040.8	2578.0	100.2	99.1	99.9	100.3	206375521.5
2020-06-30 07:29:37.550	0.0	0.0	0.0	0.25	7.0	65.0	29.9	7.3	-89.7	98843.9	345.0	0.0	0.0	0.0	0.0	106.4	-166.5	52408.6	0.0	0.6176244974136352	-0.32500311653129754	0.0	2071.2	2041.6	2581.2	107.7	99.6	107.6	100.8	206425609.9
2020-06-30 07:29:37.600	0.0	0.0	0.0	0.25	7.0	65.0	31.0	9.4	-88.8	98834.3	345.0	0.0	0.0	0.0	0.0	104.8	-172.8	52625.2	0.0	-1.3172040075063705	-0.727093118429184	0.0	2064.4	2042.4	2573.2	117.8	97.6	117.4	98.9	206475625.1
2020-06-30 07:29:37.650	0.0	0.0	0.0	0.25	7.0	65.0	29.7	12.1	-87.5	98836.1	345.0	0.0	0.0	0.0	0.0	107.6	-154.7	52766.8	0.0	-2.0147468209266663	-2.9155600666999817	0.0	2070.0	2046.8	2573.6	116.2	106.8	116.4	108.1	206525731.9
2020-06-30 07:29:37.700	0.0	0.0	0.0	0.25	7.0	65.0	30.444444444444443	10.88888888888889	-86.0	98840.33333333333	345.0	0.0	0.0	0.0	0.0	129.77777777777777	-143.0	52738.22222222222	0.0	-0.5478779955042733	-2.0746075577206082	0.0	2075.1111111111113	2040.0	2577.777777777778	116.66666666666667	113.77777777777777	116.44444444444444	115.11111111111111	206573262.1111111
2020-06-30 07:29:37.750	0.0	0.0	0.0	0.25	7.0	65.0	32.9	9.7	-84.1	98841.8	345.0	0.0	0.0	0.0	0.0	95.6	-166.6	52779.3	0.0	-0.324159381352365	-0.4297619670629501	0.0	2068.8	2035.2	2583.2	123.5	116.1	122.7	117.1	206621273.3
2020-06-30 07:29:37.800	0.0	0.0	0.0	0.25	7.0	65.0	33.714285714285715	12.285714285714286	-82.28571428571429	98844.71428571429	345.0	0.0	0.0	0.0	0.0	113.42857142857143	-196.28571428571428	52947.857142857145	0.0	-1.0220553960118974	1.3152722035135542	0.0	2071.4285714285716	2036.0	2577.1428571428573	133.0	114.71428571428571	132.28571428571428	116.28571428571429	206680471.7142857
2020-06-30 07:29:37.850	0.0	0.0	0.0	0.25	7.0	65.0	30.875	13.125	-87.125	98841.875	345.0	0.0	0.0	0.0	0.0	101.75	-247.875	53147.5	0.0	-1.6148565113544464	-0.9145194557495415	0.0	2072.0	2055.0	2580.0	140.25	115.375	138.875	117.375	206728377.875
2020-06-30 07:29:37.900	0.0	0.0	0.0	0.25	7.0	65.0	31.333333333333332	12.666666666666666	-84.88888888888889	98838.66666666667	345.0	0.0	0.0	0.0	0.0	109.88888888888889	-242.22222222222223	53267.77777777778	0.0	0.39553895095984143	-2.841140243742201	0.0	2076.4444444444443	2040.888888888889	2579.1111111111113	139.55555555555554	124.0	139.0	125.22222222222223	206775603.66666666
2020-06-30 07:29:37.950	0.0	0.0	0.0	0.25	7.0	65.0	32.111111111111114	12.555555555555555	-86.55555555555556	98839.33333333333	345.0	0.0	0.0	0.0	0.0	149.55555555555554	-284.77777777777777	53373.444444444445	0.0	1.0148231552706823	-2.8176645967695446	0.0	2072.0	2037.3333333333333	2572.0	145.88888888888889	125.44444444444444	144.66666666666666	127.88888888888889	206824028.44444445
2020-06-30 07:29:38.000	0.0	0.0	0.0	0.25	7.0	65.0	33.111111111111114	10.0	-86.22222222222223	98842.0	345.0	0.0	0.0	0.0	0.0	184.77777777777777	-377.44444444444446	53585.0	0.0	-1.6967561062839296	-2.3383633295694985	0.0	2061.3333333333335	2042.6666666666667	2577.3333333333335	154.11111111111111	124.11111111111111	153.66666666666666	127.66666666666667	206875711.55555555
2020-06-30 07:29:38.050	0.0	0.0	0.0	0.25	7.0	65.0	31.11111111111111	11.333333333333334	-85.77777777777777	98841.0	345.0	0.0	0.0	0.0	0.0	157.66666666666666	-361.0	53675.22222222222	0.0	-4.1747843689388695	-1.8191898531383939	0.0	2063.5555555555557	2031.111111111111	2576.8888888888887	152.77777777777777	134.66666666666666	151.11111111111111	137.44444444444446	206925801.0
2020-06-30 07:29:38.100	0.0	0.0	0.0	0.25	7.0	65.0	29.2	12.0	-86.4	98847.2	345.0	0.0	0.0	0.0	0.0	200.3	-368.4	53849.8	0.0	-2.9004695892333983	-2.3481005907058714	0.0	2073.6	2041.6	2596.0	160.8	134.0	160.8	136.1	206976061.6
2020-06-30 07:29:38.150	0.0	0.0	0.0	0.25	7.0	65.0	31.666666666666668	13.0	-86.77777777777777	98844.66666666667	345.0	0.0	0.0	0.0	0.0	228.33333333333334	-396.77777777777777	54023.333333333336	0.0	-2.5441307889090643	-2.120975719557868	0.0	2065.777777777778	2041.7777777777778	2572.4444444444443	169.88888888888889	132.0	170.0	135.88888888888889	207025902.1111111
2020-06-30 07:29:38.200	0.0	0.0	0.0	0.25	7.0	65.0	30.3	11.9	-85.1	98841.5	345.0	0.0	0.0	0.0	0.0	242.5	-380.9	54220.9	0.0	-4.045874238014221	-4.293687129020691	0.0	2059.2	2050.4	2582.8	169.2	142.4	167.3	144.6	207076253.6
2020-06-30 07:29:38.250	0.0	0.0	0.0	0.25	7.0	65.0	31.5	10.9	-85.9	98845.7	345.4	0.0	0.0	0.0	0.0	179.7	-515.3	54318.8	0.0	-2.4161099195480347	-7.394837141036987	0.0	2076.8	2060.0	2572.0	174.5	143.8	171.9	149.4	207126247.7
2020-06-30 07:29:38.300	0.0	0.0	0.0	0.25	7.0	65.0	33.375	11.375	-86.125	98845.25	345.25	0.0	0.0	0.0	0.0	333.5	-506.75	54471.75	0.0	-2.339801147580147	-9.900840044021606	0.0	2069.0	2050.5	2600.0	179.625	146.75	178.125	152.0	207176940.5
2020-06-30 07:29:38.350	0.0	0.0	0.0	0.25	7.0	65.0	32.625	10.375	-87.875	98847.5	345.625	0.0	0.0	0.0	0.0	263.5	-746.375	54385.625	0.0	-3.3672679662704468	-10.898224592208862	0.0	2066.5	2068.0	2596.5	175.0	159.125	168.125	168.0	207223235.5
2020-06-30 07:29:38.400	0.0	0.0	0.0	0.25	7.0	65.0	33.0	10.25	-86.75	98849.25	345.625	0.0	0.0	0.0	0.0	158.125	-1031.75	54182.875	0.0	-3.4773092567920685	-13.476606726646423	0.0	2069.5	2055.5	2611.5	176.75	167.25	168.125	173.75	207268279.5
2020-06-30 07:29:38.450	0.0	0.0	0.0	0.25	7.0	65.0	33.285714285714285	9.571428571428571	-86.14285714285714	98838.71428571429	345.57142857142856	0.0	0.0	0.0	0.0	-147.0	-1490.857142857143	53848.28571428572	0.0	-0.8434673111353602	-14.754056658063616	0.0	2033.142857142857	2058.8571428571427	2638.285714285714	182.85714285714286	174.42857142857142	168.57142857142858	178.71428571428572	207329654.7142857
2020-06-30 07:29:38.500	0.0	0.0	0.0	0.25	7.0	65.0	35.875	8.875	-85.125	98844.75	345.875	0.0	0.0	0.0	0.0	-731.125	-1555.25	53525.0	0.0	2.1113416999578476	-16.27343261241913	0.0	2097.5	2059.5	2650.5	180.125	188.875	165.125	184.375	207377753.75
2020-06-30 07:29:38.550	0.0	0.0	0.0	0.25	7.0	65.0	35.2	6.0	-85.2	98834.6	345.8	0.0	0.0	0.0	0.0	-1271.2	-1242.7	53323.3	0.0	5.380542731285095	-12.205663394927978	0.0	2072.4	2035.6	2654.0	185.7	185.0	173.8	177.8	207426537.6
2020-06-30 07:29:38.600	0.0	0.0	0.0	0.25	7.0	65.0	31.8	5.0	-86.8	98829.5	346.0	0.0	0.0	0.0	0.0	-1518.5	-811.1	53291.5	0.0	8.43109426498413	-4.003289710357786	0.0	2071.2	2026.4	2626.0	191.1	180.4	183.8	171.2	207476574.1
2020-06-30 07:29:38.650	0.0	0.0	0.0	0.25	7.0	65.0	34.75	6.0	-85.75	98831.75	345.75	0.0	0.0	0.0	0.0	-1705.875	-641.375	53323.625	0.0	11.674105405807495	-0.221556281670928	0.0	2062.0	2027.5	2610.5	193.625	181.125	183.0	172.125	207521621.25
2020-06-30 07:29:38.700	0.0	0.0	0.0	0.25	7.0	65.0	32.09090909090909	2.090909090909091	-84.0909090909091	98833.36363636363	346.0	0.0	0.0	0.0	0.0	-1885.1818181818182	-433.54545454545456	53325.90909090909	0.0	16.057287909767844	1.637750043110414	0.0	2079.2727272727275	2030.1818181818182	2604.7272727272725	192.54545454545453	184.0909090909091	181.72727272727272	175.72727272727272	207573757.54545453
2020-06-30 07:29:38.750	0.0	0.0	0.0	0.25	7.0	65.0	33.7	3.1	-86.3	98834.9	346.0	0.0	0.0	0.0	0.0	-2072.6	-461.7	53323.3	0.0	17.54908676147461	-0.07043453622609377	0.0	2072.4	2031.6	2588.4	197.4	183.9	183.7	173.4	207626696.3
2020-06-30 07:29:38.800	0.0	0.0	0.0	0.25	7.0	65.0	33.6	3.2	-83.8	98830.8	346.0	0.0	0.0	0.0	0.0	-2381.7	-586.5	53330.3	0.0	21.17886390686035	0.5714135356247425	0.0	2084.8	2032.0	2597.2	199.3	186.2	179.4	177.6	207676793.9
2020-06-30 07:29:38.850	0.0	0.0	0.0	0.25	7.0	65.0	38.7	1.3	-85.5	98833.8	346.0	0.0	0.0	0.0	0.0	-2534.6	-909.0	53285.1	0.0	24.46654987335205	-3.816495251655579	0.0	2078.0	2041.6	2598.8	198.9	185.8	181.5	180.1	207726809.2
2020-06-30 07:29:38.900	0.0	0.0	0.0	0.25	7.0	65.0	36.25	0.5	-84.75	98827.375	346.0	0.0	0.0	0.0	0.0	-2287.5	-1098.875	53327.375	0.0	22.373637676239014	-4.9967575669288635	0.0	2072.0	2035.0	2593.5	201.375	180.625	187.75	180.75	207777522.625
2020-06-30 07:29:38.950	0.0	0.0	0.0	0.25	7.0	65.0	36.888888888888886	2.6666666666666665	-84.0	98830.44444444444	346.0	0.0	0.0	0.0	0.0	-1897.6666666666667	-1386.3333333333333	53388.666666666664	0.0	20.050957997639973	-6.797355757819282	0.0	2078.222222222222	2034.2222222222222	2592.4444444444443	203.0	177.88888888888889	189.55555555555554	183.66666666666666	207824404.66666666
2020-06-30 07:29:39.000	0.0	0.0	0.0	0.25	7.0	65.0	39.2	2.4	-82.0	98828.6	346.0	0.0	0.0	0.0	0.0	-1496.9	-1685.1	53450.0	0.0	16.623516082763672	-10.426509666442872	0.0	2071.2	2042.4	2584.8	202.9	178.9	190.5	185.3	207872018.0
2020-06-30 07:29:39.050	0.0	0.0	0.0	0.25	7.0	65.0	38.333333333333336	4.333333333333333	-83.44444444444444	98829.55555555556	346.0	0.0	0.0	0.0	0.0	-947.0	-1687.3333333333333	53536.22222222222	0.0	11.593876838684082	-11.838186581929525	0.0	2074.222222222222	2037.3333333333333	2565.3333333333335	204.11111111111111	175.44444444444446	198.77777777777777	183.66666666666666	207924488.7777778
2020-06-30 07:29:39.100	0.0	0.0	0.0	0.25	7.0	65.0	37.111111111111114	3.5555555555555554	-82.88888888888889	98825.11111111111	346.0	0.0	0.0	0.0	0.0	-398.44444444444446	-1631.7777777777778	53580.0	0.0	6.762297524346246	-12.670893139309353	0.0	2085.3333333333335	2036.4444444444443	2574.6666666666665	199.22222222222223	180.0	197.11111111111111	190.22222222222223	207973425.44444445
2020-06-30 07:29:39.150	0.0	0.0	0.0	0.25	7.0	65.0	34.22222222222222	4.888888888888889	-84.66666666666667	98825.44444444444	346.0	4.900661386070876e-05	-82.08513556586371	0.0	0.0	227.55555555555554	-1435.4444444444443	86589.77777777778	0.0	1.8755311883158154	-11.846642600165474	0.0	2064.4444444444443	2036.4444444444443	2570.6666666666665	199.33333333333334	180.11111111111111	199.11111111111111	191.55555555555554	208024616.8888889
2020-06-30 07:29:39.200	0.0	0.0	0.0	0.25	7.0	65.0	36.54545454545455	4.909090909090909	-82.18181818181819	98828.54545454546	346.0	0.00021539701794443482	-36.707545193758875	0.0	0.0	264.27272727272725	-1359.5454545454545	113049.09090909091	213.45454545454547	21.143721374598417	-33.546376661820844	0.0	2077.4545454545455	2036.0	2581.818181818182	218.1818181818182	193.0909090909091	209.27272727272728	196.72727272727272	208074701.0
2020-06-30 07:29:39.250	0.0	0.0	0.0	0.25	7.0	65.0	38.44444444444444	2.4444444444444446	-82.22222222222223	98826.11111111111	346.0	0.0005515997731385545	107.08744812011719	0.0	0.0	-85.55555555555556	-1197.7777777777778	113108.44444444444	271.77777777777777	126.44863976372613	-133.90142907036676	0.0	2075.1111111111113	2033.7777777777778	2702.222222222222	250.66666666666666	222.0	228.77777777777777	223.0	208124840.2222222
2020-06-30 07:29:39.300	0.0	0.0	0.0	0.25	7.0	65.0	36.2	-1.0	-81.0	98822.3	346.0	0.0006561087298905477	107.35258331298829	0.0	0.0	-30.5	-834.1	113160.5	286.1	158.26481018066406	-186.56736602783204	0.0	2072.0	2036.4	2739.2	251.7	225.6	232.2	229.1	208172304.8
2020-06-30 07:29:39.350	0.0	0.0	0.0	0.25	7.0	65.0	36.0	1.0	-82.66666666666667	98830.33333333333	346.0	0.0016497198278860499	77.13018544514973	0.0	0.0	1203.1666666666667	896.3333333333334	113341.33333333333	357.6666666666667	121.16473770141602	-250.75118509928384	0.0	2080.6666666666665	2026.6666666666667	2677.3333333333335	229.5	203.33333333333334	224.33333333333334	210.5	208284850.66666666
2020-06-30 07:29:39.400	0.0	0.0	0.0	0.25	7.0	65.0	36.0	1.0	-82.66666666666667	98830.33333333333	346.0	0.0016497198278860499	77.13018544514973	0.0	0.0	1203.1666666666667	896.3333333333334	113341.33333333333	357.6666666666667	121.16473770141602	-250.75118509928384	0.0	2080.6666666666665	2026.6666666666667	2677.3333333333335	229.5	203.33333333333334	224.33333333333334	210.5	208284850.66666666
2020-06-30 07:29:39.450	0.0	0.0	0.0	0.25	7.0	65.0	36.0	1.0	-82.66666666666667	98830.33333333333	346.0	0.0016497198278860499	77.13018544514973	0.0	0.0	1203.1666666666667	896.3333333333334	113341.33333333333	357.6666666666667	121.16473770141602	-250.75118509928384	0.0	2080.6666666666665	2026.6666666666667	2677.3333333333335	229.5	203.33333333333334	224.33333333333334	210.5	208284850.66666666
2020-06-30 07:29:39.500	0.0	0.0	0.0	0.25	7.0	65.0	27.0	9.0	-85.0	98828.0	346.0	0.0021014207741245627	81.40615463256836	0.0	0.0	1970.5	1939.5	113540.0	409.0	96.34744262695312	-245.53267669677734	0.0	2080.0	2034.0	2616.0	221.5	187.5	222.0	196.0	208352569.0
