time	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board
2020-06-30 07:29:34.850	2.0	65.0	25.142857142857142	4.571428571428571	-86.85714285714286	98832.42857142857	344.0	5.96332570768171e-42	-52.127040318080354	0.0	0.0	-2519.714285714286	-1024.7142857142858	52625.857142857145	0.0	0.0	0.0	0.0	2068.0	2041.142857142857	2575.4285714285716	0.0	0.0	0.0	0.0	203722315.85714287
2020-06-30 07:29:34.900	2.0	65.0	27.2	6.6	-83.4	98837.3	344.0	5.6625069644901534e-42	-52.12274703979492	0.0	0.0	-2520.5	-1022.6	52609.3	0.0	0.0	0.0	0.0	2068.0	2043.6	2576.0	0.0	0.0	0.0	0.0	203773327.1
2020-06-30 07:29:34.950	2.0	65.0	29.454545454545453	7.454545454545454	-85.27272727272727	98834.27272727272	344.0	5.3688839799063094e-42	-52.11659240722656	0.0	0.0	-2520.818181818182	-1016.3636363636364	52588.90909090909	0.0	0.0	0.0	0.0	2068.0	2044.0	2576.7272727272725	0.0	0.0	0.0	0.0	203825941.27272728
2020-06-30 07:29:35.000	2.0	65.0	27.625	8.125	-85.625	98833.625	344.0	5.110010012468486e-42	-52.110976696014404	0.0	0.0	-2520.75	-1012.625	52570.0	0.0	0.0	0.0	0.0	2068.0	2043.0	2575.5	0.0	0.0	0.0	0.0	203874724.875
2020-06-30 07:29:35.050	2.0	65.0	29.0	8.0	-88.0	98835.2	344.0	4.8636267099785753e-42	-52.10817642211914	0.0	0.0	-2522.8	-1016.6	52552.4	0.0	0.0	0.0	0.0	2068.0	2041.6	2575.6	0.0	0.0	0.0	0.0	203923495.1
2020-06-30 07:29:35.100	2.0	65.0	29.7	8.3	-84.1	98834.3	344.0	4.623304023346869e-42	-52.10330924987793	0.0	0.0	-2522.8	-1014.2	52533.3	0.0	0.0	0.0	0.0	2068.0	2044.0	2574.8	0.0	0.0	0.0	0.0	203973495.0
2020-06-30 07:29:35.150	2.0	65.0	28.444444444444443	7.333333333333333	-88.22222222222223	98836.22222222222	344.0	4.4058380716665946e-42	-52.09874725341797	0.0	0.0	-2522.1111111111113	-1012.4444444444445	52515.333333333336	0.0	0.0	0.0	0.0	2068.0	2041.3333333333333	2576.0	0.0	0.0	0.0	0.0	204021114.33333334
2020-06-30 07:29:35.200	2.0	65.0	28.333333333333332	9.0	-86.33333333333333	98834.58333333333	344.0	4.177737821640388e-42	-52.0966157913208	0.0	0.0	-2522.8333333333335	-1018.1666666666666	52496.0	0.0	0.0	0.0	0.0	2068.0	2040.3333333333333	2576.0	0.0	0.0	0.0	0.0	204073717.16666666
2020-06-30 07:29:35.250	2.0	65.0	28.6	7.8	-84.6	98838.8	344.0	3.951101150010254e-42	-52.09402008056641	0.0	0.0	-2522.9	-1023.6	52475.9	0.0	0.0	0.0	0.0	2068.0	2041.6	2576.0	0.0	0.0	0.0	0.0	204128643.4
2020-06-30 07:29:35.300	2.0	65.0	31.8	6.6	-86.6	98837.8	344.0	3.7559002739298075e-42	-52.08957138061523	0.0	0.0	-2522.0	-1020.8	52457.1	0.0	0.0	0.0	0.0	2068.0	2043.6	2576.0	0.0	0.0	0.0	0.0	204178713.5
