	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
111	0.25	0.0	0.0	6189.654545454546	669.0752972486952	5352.0	1.3229013843969865e-13	45859.871118440795	-649.5636363636364	600.1269188077517	-1460.9999999999998	1.9843520765954797e-13	6393.760004879758	4309.563636363637	34.682855935862186	4201.999999999999	-2.0670334131202913e-15	31684.191420959447
112	0.25	0.0	0.0	9128.592592592593	716.3842213070601	7661.000000000001	6.736997790910579e-14	66849.88533273636	2207.4444444444443	796.8111832350216	667.0	6.736997790910579e-14	17232.873788199115	4143.185185185185	110.61445791143117	4289.0	-8.421247238638224e-15	30153.412858248732
113	0.25	0.0	0.0	9124.2	616.5371683848427	9870.999999999996	-1.4551915228366852e-13	63907.124368101555	2203.7	799.0377275197961	3130.0	0.0	16277.003686182541	3649.32	168.2669830953179	3910.0	1.8189894035458565e-14	25534.377063088887
114	0.0	0.0	0.0	3679.0392156862745	3093.887731088473	7736.999999999999	1.4266583557222404e-12	33445.7746808173	-1574.313725490196	1221.4687476871102	496.9999999999998	4.279975067166721e-13	14221.31924260193	3186.9411764705883	60.99225658492887	3333.9999999999986	4.458307361632001e-15	22518.003108623994
115	0.0	0.0	0.0	-5601.919708029197	2822.112270106568	-1983.999999999999	0.0	73392.37950223443	923.6569343065694	2040.1378421941608	-3043.9999999999986	8.497468746491592e-13	26035.18363676354	3302.124087591241	216.09265535218967	3226.0	-3.7176425765900716e-13	38598.464982431615
116	0.0	0.0	0.0	1161.7115384615386	757.3183797640213	1346.0	-2.7984452362243947e-13	9909.073367373965	-2105.673076923077	2055.3486764008776	1658.0	1.3992226181121974e-13	21153.80663143161	3331.0576923076924	228.20431242651654	3751.0	0.0	23782.917651120937
117	0.0	0.0	0.0	-1879.1851851851852	388.53595448641477	-932.0000000000002	0.0	14070.37391116526	-2644.1666666666665	815.1135742268613	-3943.0	0.0	19946.8853709044	3203.296296296296	93.25207367958012	3176.000000000001	0.0	23334.146481069325
118	0.0	0.0	0.0	790.6415094339623	1168.4329304645382	-1197.0000000000005	-1.3728221913553633e-13	10200.770314049816	401.0	1094.2434622683295	-1380.0	1.3728221913553633e-13	8371.29601674675	3420.5283018867926	36.10498516438119	3329.0	-1.0725173369963776e-15	24679.69981584055
119	0.0	0.0	0.0	1691.8461538461538	807.3883677211115	2553.0	-6.996113090560987e-14	13274.84836071584	1324.6346153846155	584.4077879767937	1707.0	-6.996113090560987e-14	10299.902717987194	3427.5384615384614	29.760881357439633	3423.999999999999	2.1862853408003084e-15	24478.956595410677
120	0.0	0.0	0.0	-1833.8333333333333	795.7784390608191	-65.00000000000013	0.0	14689.826683797191	-1465.7592592592594	779.6483759952584	27.99999999999999	0.0	12199.980040967279	3613.240740740741	88.53037461279	3457.999999999999	1.6842494477276448e-14	26333.684417490844
