time	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
2017-08-10 12:48:58.050	0	0	-	138.91101010101008	152.76251994931602	551.5454545454546	0.0	1183.6823309960203	-495.7684595959596	160.21973009835233	-229.6363636363635	2.2737367544323207e-14	3287.177548933651	32574.98416666667	11949.86382597214	52938.181818181816	7.275957614183426e-13	212966.43506078504
2017-08-10 12:49:00.050	0	0	-	601.429696969697	1020.3580034094715	-31.000000000000274	0.0	7490.858723854894	2719.409848484848	3591.05655532678	-580.4999999999997	0.0	28483.29517548265	3824.2447222222227	2388.997481961382	11517.400000000001	-3.183231456205249e-13	26088.996987436945
2017-08-10 12:49:02.050	0	+	0	1027.176994949495	2359.7648236469913	32.79999999999986	0.0	16277.046053722637	-1765.467676767677	6243.824607837682	7303.699999999999	-1.091393642127514e-12	40382.48184988181	3178.383737373738	414.8429179871109	2483.4000000000005	0.0	20119.677869792955
2017-08-10 12:49:04.050	+	0	0	6712.810555555555	3165.3125272056727	8892.4	9.094947017729283e-14	46088.67952357206	333.28075757575755	1787.021771418559	1934.2000000000005	9.094947017729283e-14	11333.127783439477	3683.7496212121214	399.5163728470325	3566.9	1.1368683772161604e-14	23161.653838794242
2017-08-10 12:49:06.050	0	0	0	-1890.4378535353535	3398.8999113501236	-6052.200000000001	3.637978807091713e-13	23841.600419816816	-257.390202020202	2127.5010010010915	-1948.3000000000004	-1.8189894035458566e-13	13412.849664566655	3388.5899494949495	211.21746009644755	3188.699999999999	-2.2737367544323207e-14	21234.838797615375
2017-08-10 12:49:08.050	0	0	0	1161.7860479797978	1648.0310259119601	-2199.2000000000003	-9.094947017729283e-14	12561.593955623537	342.2930934343434	1474.6676434521908	-2646.4	0.0	9201.572466611757	2928.2788131313127	408.56011657646934	3861.500000000001	2.2737367544323207e-14	18296.402509827672
2017-08-10 12:49:10.050	-	0	0	-3931.589747474748	4347.1550814686225	2602.199999999999	3.637978807091713e-13	36978.842125619354	-159.11828282828284	1277.8906547873282	-2783.1000000000004	-1.3642420526593926e-13	7654.232850581456	2658.7847727272724	144.30696567449104	2419.1	1.1368683772161604e-14	16665.72512407257
2017-08-10 12:49:12.050	-	0	0	-4566.459090909091	5235.454777833695	-7601.0	9.094947017729282e-13	43275.00679823768	-245.91863636363638	479.5381461689013	574.9	0.0	3359.583659277185	3894.427676767677	439.644461409682	2668.2999999999993	9.094947017729283e-14	24642.936967636222
2017-08-10 12:49:14.050	+	0	0	1284.7647222222222	5651.763859548457	10844.800000000001	-9.094947017729283e-14	35015.88950151906	213.45563131313128	735.9973138726263	-955.6	-3.4106051316484814e-14	4751.530568425329	3925.304621212121	130.2962115410857	3978.900000000001	0.0	24518.72944652817
2017-08-10 12:49:16.050	+	0	0	4013.258712121212	3994.907520318259	7821.200000000002	0.0	34949.250263953974	94.60744949494953	1798.654248316183	256.59999999999974	-1.1368683772161604e-14	11388.523320406017	6150.952373737373	4404.9366899491515	3707.8999999999996	1.8189894035458566e-13	47704.91349376733
2017-08-10 12:49:18.050	0	0	+	-900.058308080808	2119.8471828596134	-96.89999999999964	-9.094947017729283e-14	14565.194535430173	222.14411616161615	1525.9560633188769	3641.900000000001	4.5474735088646414e-14	9047.218412915363	28458.450126262625	2277.759913639445	20300.09999999999	3.183231456205249e-13	179417.8611301461
2017-08-10 12:49:20.050	0	0	0	679.087049062049	1265.2686831507654	1537.0	0.0	8950.98840523408	-1190.0689538239537	2185.1614140745987	-1693.2	-4.5474735088646414e-14	15645.473932631301	30165.43567099567	478.9003482852725	29247.000000000007	4.5474735088646414e-14	188552.18689154106
2017-08-10 12:49:22.050	0	0	-	-82.32998106060606	598.5810334723109	418.20000000000005	0.0	3798.4480958108115	-827.9533648989898	677.2917075450093	-1255.0	4.5474735088646414e-14	6647.872461342182	28491.51514520202	2952.936457375237	29911.79999999999	-2.728484105318785e-13	178674.94222857014
2017-08-10 12:49:24.050	0	0	-	-108.67295454545456	1436.7575838178375	-120.49999999999991	0.0	9112.012202488993	250.95467171717172	1441.3938649096624	850.2999999999998	0.0	9214.161424255355	8083.645353535353	5256.699443521109	19330.8	-7.275957614183426e-13	57839.853224311984
2017-08-10 12:49:26.050	0	0	-	131.8653093434343	1111.5320017213112	1221.4444444444446	-9.094947017729283e-14	6973.073030987757	-2117.512222222222	3158.986146383285	568.5555555555555	-9.094947017729283e-14	24045.764782021954	-5754.574924242424	1975.8098096794006	-55.88888888888687	-1.3642420526593926e-13	38480.58153071365
2017-08-10 12:49:28.050	0	-	0	-131.04195165945166	424.7048983944596	1112.8888888888891	0.0	2581.342300739347	157.5736652236652	8588.632497199695	-7851.888888888888	0.0	53758.025876641055	-7297.270328282828	1510.3550225548975	-4956.444444444447	9.094947017729283e-14	46868.82460652164
2017-08-10 12:49:30.050	+	0	0	4193.120555555555	4246.395378367066	35.20000000000109	0.0	37743.3982184115	-1186.1115909090909	1270.1564927275324	1819.3999999999996	0.0	10839.562376972239	-9479.395631313131	483.4893599449748	-8928.000000000004	-9.094947017729283e-14	59363.27952400828
2017-08-10 12:49:32.050	0	+	0	-2006.1199305555558	4543.186436208031	-6198.2222222222235	0.0	30792.6037885825	3124.021875	4166.879574981155	-45.222222222222626	0.0	32937.72726928139	-9458.845694444444	868.0591019336335	-10421.111111111115	9.094947017729283e-14	59163.60352649488
2017-08-10 12:49:34.050	0	+	0	-1587.5798232323234	8476.374721464645	-1927.2999999999997	-7.275957614183426e-13	54507.42187319787	-4964.803472222222	14089.223794063753	5028.0	0.0	94344.78915912675	-9430.351944444445	2713.4093343725363	-7595.2000000000035	0.0	61596.08800433583
2017-08-10 12:49:36.050	-	0	0	949.988106060606	3124.1985917381166	6473.500000000001	-9.094947017729283e-14	19611.66916509153	2292.1593434343436	4967.045494159741	9253.2	-7.275957614183426e-13	33337.661970057794	-13580.04063131313	6535.951806628896	-18082.899999999998	-7.275957614183426e-13	93586.62035920327
2017-08-10 12:49:38.050	-	0	0	-345.6788888888889	551.0442533607551	-939.0	3.4106051316484814e-14	4005.4994114860074	63.6948484848485	342.6412302413413	-507.11111111111114	7.389644451905042e-14	2145.0501570779084	-8456.92712121212	81.61720196686356	-8569.333333333334	2.842170943040401e-15	52797.894221912145
2017-08-10 12:49:40.050	-	0	0	-6662.0728282828295	2913.597050435262	237.8181818181809	-9.094947017729283e-14	45987.32355963297	435.86755050505053	1110.824335516827	579.4545454545454	-1.8189894035458566e-13	7524.671518952769	-7970.279924242423	337.1785859452345	-8512.727272727274	-6.821210263296963e-14	49730.227559948275
2017-08-10 12:49:42.050	+	0	0	3277.3243686868686	6563.377695488328	-7065.0	-1.4551915228366853e-12	45856.70121856671	-393.63202020202016	1173.506490611603	-469.7000000000002	4.5474735088646414e-14	7814.213200536275	-6566.189015151514	933.1823167543081	-7414.800000000003	9.094947017729283e-14	41284.95413246786
2017-08-10 12:49:44.050	+	0	0	3723.371515151515	5078.092430115551	9152.800000000001	-1.091393642127514e-12	38758.830979604405	-91.47176767676766	1784.4991487401296	2183.4000000000005	0.0	11088.053764545262	-7363.51404040404	824.0043423995883	-5141.6	-1.3642420526593926e-13	46578.71656261938
2017-08-10 12:49:46.050	0	0	0	-48.83150883838382	2098.8129825768374	-1405.2000000000003	0.0	13203.084148922951	548.2939835858585	2167.2357192189115	-5485.000000000001	0.0	13031.35653735982	-7442.97183080808	929.4882020198705	-8349.299999999997	0.0	46698.611426742325
2017-08-10 12:49:48.050	0	0	0	731.4104040404039	1962.5826640913779	848.3000000000001	1.8189894035458566e-13	13219.230794990392	-494.4103787878788	4003.231620993502	852.1000000000003	0.0	25496.78660045256	-5570.244621212121	1533.4914447417725	-7854.600000000002	4.5474735088646414e-14	35685.76894070732
2017-08-10 12:49:50.050	0	0	0	8.258257575757568	1479.8739209218393	1632.1	0.0	9216.292661136073	-461.83454545454543	2358.210494491777	1050.3	3.637978807091713e-13	15161.622118304302	-6679.874696969697	1044.7659403985972	-7041.100000000002	1.8189894035458566e-13	42177.16662232445
2017-08-10 12:49:52.050	0	0	0	72.357601010101	413.12795791680986	620.7	-9.094947017729283e-14	2578.981347636701	-622.5072474747475	1298.18634771815	1749.7999999999997	-1.8189894035458566e-13	8935.900772860845	-7703.298838383838	219.24262741673138	-7180.5	0.0	48207.83787596053
2017-08-10 12:49:54.050	0	0	0	-67.4691161616162	2023.480221185273	-538.2	-9.094947017729283e-14	12793.408937673541	-133.3032828282828	3523.603208052297	-1514.5999999999997	0.0	22249.673259631687	-6690.525833333333	1214.8759391079489	-7900.5	0.0	42274.63162118582
2017-08-10 12:49:56.050	0	0	0	627.825	326.1156265421821	73.10000000000008	0.0	1413.0530492518674	-2736.1	1272.9683479961316	-4415.5	0.0	4114.623463939319	-7546.7	266.62020741121614	-7203.1	0.0	13274.42726787111
