time	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
2016-03-31 12:29:28.900	2	1	2	-63.36594696969697	39.18656610972286	-11.499999999999972	-8.526512829121203e-15	471.0636453320561	15.845694444444444	27.51483069171829	-7.199999999999999	-2.842170943040401e-15	200.68442295510835	-104343.69751262626	121.12826249400344	-104263.90000000002	4.973799150320702e-15	651639.4052413398
2016-03-31 12:29:30.900	2	1	2	-537.9795707070707	691.4953387706611	-178.33333333333323	0.0	5538.204592086757	202.9319696969697	863.7408876593828	39.555555555555486	0.0	5611.383391964329	-101911.13835858586	2155.546637722511	-103841.44444444442	-1.8189894035458566e-13	636268.8225347053
2016-03-31 12:29:32.900	2	1	2	81.70939393939393	1689.3809777855838	3413.5	-9.094947017729283e-14	10137.82019353612	-2618.56101010101	3382.935712981023	1537.9999999999998	-3.637978807091713e-13	27012.574628704795	-99327.01527777777	206.6379790340017	-98816.50000000003	1.1368683772161604e-14	620379.9205789958
2016-03-31 12:29:34.900	2	1	2	-481.8048484848485	779.6520039822573	-1581.7999999999995	-4.5474735088646414e-14	5576.5253638338545	204.66767676767674	6702.242664490237	-6423.5	-7.275957614183426e-13	41919.1659198399	-99585.8746969697	132.7809481123386	-99612.19999999998	0.0	621909.9391461671
2016-03-31 12:29:36.900	2	1	2	-463.1332287157287	492.6817331112582	-168.19999999999993	-6.821210263296963e-14	4273.267586670268	-3029.5120093795094	8327.571982165964	-7814.200000000001	0.0	55497.695480850445	-99788.2873917749	444.4057598223518	-99363.49999999996	0.0	623251.8646183604
2016-03-31 12:29:38.900	2	3	2	142.57030303030302	1271.858134376967	-653.5999999999998	0.0	8067.885922066602	2717.191590909091	3591.3325188246904	4092.800000000001	-3.637978807091713e-13	28186.538706605872	-99002.73626262628	555.5134114118515	-100083.70000000001	4.5474735088646414e-14	618107.8128448188
2016-03-31 12:29:40.900	2	3	2	86.69901515151516	423.9326278666528	-553.5	8.526512829121203e-15	2680.1233997573213	208.33015151515147	7509.232365329091	6552.6	7.275957614183426e-13	47056.79887095435	-99360.21426767677	207.82409403221118	-98834.7	-1.4210854715202005e-15	620589.6525747251
2016-03-31 12:29:42.900	2	3	2	-243.01027777777776	1730.6266750989712	-525.7	-1.8189894035458566e-13	11040.31461765425	-49.1461868686868	7306.427232859945	9474.999999999998	3.637978807091713e-13	45229.151498457795	-99631.72404040403	228.32157436204287	-99343.4	-1.1368683772161604e-14	622247.6930584972
2016-03-31 12:29:44.900	2	1	2	85.6716919191919	298.32992151524644	718.0	2.2737367544323207e-14	1827.0443986678597	-3268.8118686868684	4787.454822188306	3109.5999999999985	0.0	36531.14528911581	-100012.50792929293	126.1865499947554	-99959.4	0.0	624586.9234668072
2016-03-31 12:29:46.900	2	1	2	145.59305555555557	229.58546647778923	301.6000000000001	1.1368683772161604e-14	1692.7227799474688	-3134.7575	8012.214560172875	10362.1	7.275957614183426e-13	53418.33349396159	-99732.91916666666	142.9143428379805	-99883.60000000002	1.1368683772161604e-14	622808.3895160776
2016-03-31 12:29:48.900	2	3	2	77.76393939393941	236.1876002424231	440.0	-4.5474735088646414e-14	1509.8584407597812	4229.159797979798	4482.236878140847	-7445.5	0.0	38257.21018180197	-99817.77881313131	265.29659594834163	-99932.0	2.2737367544323207e-14	623345.7863456215
2016-03-31 12:29:50.900	2	3	2	-100.88729797979798	533.4651143204333	29.400000000000002	-4.5474735088646414e-14	3433.6083998649437	-459.77797979798	7154.796133291452	6037.0	7.275957614183426e-13	44940.569322014344	-99276.00366161617	181.08975228487742	-99254.40000000002	0.0	619982.9610089493
2016-03-31 12:29:52.900	2	3	2	162.11689393939392	1014.5240651151281	-583.0999999999999	-9.094947017729283e-14	6471.6020450836795	2267.346515151515	8493.321968115813	7344.600000000002	7.275957614183426e-13	55110.361836899014	-99246.86984848484	195.50223438197517	-99471.4	-2.2737367544323207e-14	619761.7416522816
2016-03-31 12:29:54.900	2	1	2	-120.03035353535351	374.072176102603	-129.7777777777778	-7.958078640513123e-14	2481.2595342997497	-3338.9079292929296	4477.980213865381	250.99999999999892	-1.8189894035458566e-13	35326.49879683241	-99890.17892676766	138.95029335945478	-99496.11111111112	1.7053025658242407e-14	623877.5601045392
2016-03-31 12:29:56.900	2	1	2	14.485433802308796	419.42729421099295	-733.2000000000003	1.4210854715202004e-14	2550.9960950310833	-2110.473721139971	8652.102396388002	11407.0	-7.275957614183426e-13	55157.949193277804	-99704.7371410534	246.29222519181351	-100185.0	3.4106051316484814e-14	622580.73894401
2016-03-31 12:29:58.900	2	1	2	-107.98436868686868	657.1802346852674	-188.88888888888874	0.0	4207.871240582546	1799.5172664141414	7962.7452190609965	-8655.111111111111	-7.275957614183426e-13	50900.216151666544	-99827.72575757575	203.2936926940554	-99519.99999999999	1.7053025658242407e-14	623474.4709530694
2016-03-31 12:30:00.900	2	3	2	301.91363636363633	773.3953912147255	-557.3000000000001	0.0	5221.217071620343	-218.5432575757577	7115.139854495461	7446.200000000001	0.0	44401.2742805706	-99302.98881313132	462.88336324720416	-99371.40000000001	9.094947017729283e-14	620142.9180367975
