time	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board
2020-06-30 07:32:02.250	2.0	61.0	-70.0	-2.4	-94.8	98846.8	399.0	0.0	16.885609436035157	0.0	0.0	-400.0	1278.7	-83840.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	351120425.0
2020-06-30 07:32:02.300	2.0	61.0	-71.6	-3.6	-94.0	98843.5	399.0	0.0	16.86912136077881	0.0	0.0	-397.9	1279.4	-83845.1	0.0	0.0	0.0	0.0	2076.8	2044.0	2572.0	0.0	0.0	0.0	0.0	351170470.7
2020-06-30 07:32:02.350	2.0	61.0	-72.66666666666667	-4.0	-92.66666666666667	98848.0	399.0	0.0	16.85109371609158	0.0	0.0	-395.6666666666667	1280.0	-83849.77777777778	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.8888888888887	0.0	0.0	0.0	0.0	351219207.3333333
2020-06-30 07:32:02.400	2.0	61.0	-72.1	-4.1	-94.3	98848.6	399.0	0.0	16.83459415435791	0.0	0.0	-395.8	1279.0	-83855.6	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.4	0.0	0.0	0.0	0.0	351272149.1
2020-06-30 07:32:02.450	2.0	61.0	-70.66666666666667	-2.2222222222222223	-95.55555555555556	98852.33333333333	399.0	0.0	16.81859482659234	0.0	0.0	-395.55555555555554	1279.4444444444443	-83861.0	0.0	0.0	0.0	0.0	2076.0	2043.5555555555557	2572.4444444444443	0.0	0.0	0.0	0.0	351323292.5555556
2020-06-30 07:32:02.500	2.0	61.0	-69.8	-6.6	-96.2	98853.4	399.0	0.0	16.802117538452148	0.0	0.0	-395.9	1278.1	-83866.6	0.0	0.0	0.0	0.0	2076.0	2043.2	2572.0	0.0	0.0	0.0	0.0	351370809.5
2020-06-30 07:32:02.550	2.0	61.0	-71.6	-5.2	-94.8	98849.2	399.0	0.0	16.785995101928712	0.0	0.0	-395.0	1279.0	-83872.3	0.0	0.0	0.0	0.0	2076.0	2044.0	2574.0	0.0	0.0	0.0	0.0	351420986.5
2020-06-30 07:32:02.600	2.0	61.0	-68.44444444444444	-4.0	-92.88888888888889	98848.0	399.0	0.0	16.770882500542534	0.0	0.0	-394.1111111111111	1280.111111111111	-83876.33333333333	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.8888888888887	0.0	0.0	0.0	0.0	351469563.3333333
2020-06-30 07:32:02.650	2.0	61.0	-69.22222222222223	-3.888888888888889	-95.88888888888889	98849.0	399.0	0.0	16.75543424818251	0.0	0.0	-393.0	1280.888888888889	-83879.66666666667	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.8888888888887	0.0	0.0	0.0	0.0	351519632.6666667
2020-06-30 07:32:02.700	2.0	61.0	-70.88888888888889	-3.3333333333333335	-95.33333333333333	98848.0	399.0	0.0	16.740263409084744	0.0	0.0	-392.1111111111111	1281.7777777777778	-83884.33333333333	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.8888888888887	0.0	0.0	0.0	0.0	351568603.0
2020-06-30 07:32:02.750	2.0	61.0	-71.63636363636364	-3.6363636363636362	-92.72727272727273	98847.72727272728	399.0	0.0	16.724931890314277	0.0	0.0	-389.72727272727275	1280.7272727272727	-83887.72727272728	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	351618665.6363636
2020-06-30 07:32:02.800	2.0	61.0	-68.6	-4.2	-95.4	98848.6	399.0	0.0	16.708858489990234	0.0	0.0	-388.9	1280.5	-83890.5	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.4	0.0	0.0	0.0	0.0	351671264.1
2020-06-30 07:32:02.850	2.0	61.0	-69.66666666666667	-4.111111111111111	-94.11111111111111	98849.66666666667	399.0	0.0	16.69391547309028	0.0	0.0	-388.22222222222223	1281.4444444444443	-83894.77777777778	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.4444444444443	0.0	0.0	0.0	0.0	351719943.1111111
2020-06-30 07:32:02.900	2.0	61.0	-70.0	-4.666666666666667	-93.55555555555556	98849.33333333333	399.0	0.0	16.677717208862305	0.0	0.0	-387.22222222222223	1282.6666666666667	-83900.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2573.777777777778	0.0	0.0	0.0	0.0	351773335.2222222
2020-06-30 07:32:02.950	2.0	61.0	-70.33333333333333	-4.555555555555555	-94.55555555555556	98851.0	399.0	0.0	16.663882361518013	0.0	0.0	-385.6666666666667	1282.2222222222222	-83904.77777777778	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	351818969.2222222
2020-06-30 07:32:03.000	2.0	61.0	-68.7	-5.7	-92.7	98847.1	399.0	0.0	16.64945297241211	0.0	0.0	-386.0	1283.4	-83908.2	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.8	0.0	0.0	0.0	0.0	351866543.1
2020-06-30 07:32:03.050	2.0	61.0	-70.5	-3.7	-93.9	98848.9	399.0	0.0	16.633952713012697	0.0	0.0	-385.9	1283.7	-83911.5	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	351917626.4
2020-06-30 07:32:03.100	2.0	61.0	-72.25	-2.5	-93.25	98845.75	399.0	0.0	16.618800401687622	0.0	0.0	-385.0	1284.0	-83916.375	0.0	0.0	0.0	0.0	2076.0	2044.0	2573.5	0.0	0.0	0.0	0.0	351967940.75
2020-06-30 07:32:03.150	2.0	61.0	-67.0	-5.0	-95.0	98846.5	399.0	0.0	16.60710048675537	0.0	0.0	-383.5	1284.0	-83920.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2576.0	0.0	0.0	0.0	0.0	352006759.5
2020-06-30 07:32:03.200	2.0	61.0	-71.33333333333333	-2.6666666666666665	-94.0	98847.5	399.0	0.0	16.589934984842937	0.0	0.0	-382.1666666666667	1283.3333333333333	-83923.16666666667	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352064498.3333333
2020-06-30 07:32:03.250	2.0	61.0	-69.22222222222223	-4.333333333333333	-94.77777777777777	98849.33333333333	399.0	0.0	16.573623021443684	0.0	0.0	-380.6666666666667	1283.4444444444443	-83928.11111111111	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352119001.1111111
2020-06-30 07:32:03.300	2.0	61.0	-71.8	-1.8	-94.4	98851.3	399.0	0.0	16.559256553649902	0.0	0.0	-381.7	1283.7	-83933.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352167034.5
2020-06-30 07:32:03.350	2.0	61.0	-71.27272727272727	-4.0	-98.0	98851.0	399.0	0.0	16.54357285933061	0.0	0.0	-381.3636363636364	1283.7272727272727	-83936.45454545454	0.0	0.0	0.0	0.0	2076.3636363636365	2044.0	2572.0	0.0	0.0	0.0	0.0	352219615.1818182
2020-06-30 07:32:03.400	2.0	61.0	-73.11111111111111	-4.222222222222222	-94.0	98846.66666666667	399.0	0.0	16.52713457743327	0.0	0.0	-379.77777777777777	1284.0	-83941.77777777778	0.0	0.0	0.0	0.0	2076.0	2044.0	2574.222222222222	0.0	0.0	0.0	0.0	352269768.2222222
2020-06-30 07:32:03.450	2.0	61.0	-72.1	-1.5	-95.1	98849.8	399.0	0.0	16.511711502075194	0.0	0.0	-378.7	1284.7	-83948.4	0.0	0.0	0.0	0.0	2076.0	2044.0	2576.0	0.0	0.0	0.0	0.0	352321776.8
2020-06-30 07:32:03.500	2.0	61.0	-69.66666666666667	-2.111111111111111	-93.88888888888889	98845.33333333333	399.0	0.0	16.49755096435547	0.0	0.0	-378.0	1284.6666666666667	-83952.11111111111	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.8888888888887	0.0	0.0	0.0	0.0	352369855.6666667
2020-06-30 07:32:03.550	2.0	61.0	-70.1	-5.3	-94.3	98847.1	399.0	0.0	16.48264980316162	0.0	0.0	-377.7	1286.2	-83956.3	0.0	0.0	0.0	0.0	2076.0	2044.0	2574.0	0.0	0.0	0.0	0.0	352420427.9
2020-06-30 07:32:03.600	2.0	61.0	-71.77777777777777	-3.111111111111111	-93.77777777777777	98844.0	399.22222222222223	0.0	16.46811400519477	0.0	0.0	-377.0	1287.3333333333333	-83960.77777777778	0.0	0.0	0.0	0.0	2076.0	2044.4444444444443	2572.8888888888887	0.0	0.0	0.0	0.0	352470109.2222222
2020-06-30 07:32:03.650	2.0	61.0	-70.36363636363636	-5.090909090909091	-94.54545454545455	98846.09090909091	399.6363636363636	0.0	16.454064282503996	0.0	0.0	-377.0	1288.5454545454545	-83965.63636363637	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352520099.54545456
2020-06-30 07:32:03.700	2.0	61.0	-70.33333333333333	-5.888888888888889	-92.55555555555556	98852.0	399.3333333333333	0.0	16.43931770324707	0.0	0.0	-376.55555555555554	1288.4444444444443	-83970.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2574.222222222222	0.0	0.0	0.0	0.0	352570152.6666667
2020-06-30 07:32:03.750	2.0	61.0	-72.6	-2.8	-94.2	98848.3	400.0	0.0	16.425759887695314	0.0	0.0	-374.4	1289.6	-83973.5	0.0	0.0	0.0	0.0	2076.0	2044.4	2572.4	0.0	0.0	0.0	0.0	352617748.6
2020-06-30 07:32:03.800	2.0	61.0	-72.0909090909091	-5.0	-93.9090909090909	98848.54545454546	399.90909090909093	0.0	16.410727067427203	0.0	0.0	-374.6363636363636	1291.3636363636363	-83977.09090909091	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352670387.54545456
2020-06-30 07:32:03.850	2.0	61.0	-67.5	-5.0	-95.0	98845.375	399.875	0.0	16.3967022895813	0.0	0.0	-374.25	1292.875	-83980.25	0.0	0.0	0.0	0.0	2077.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352717937.0
2020-06-30 07:32:03.900	2.0	61.0	-69.5	-4.7	-92.7	98843.8	399.7	0.0	16.37524299621582	0.0	0.0	-369.0	1292.6	-83983.9	0.0	0.0	0.0	0.0	2077.2	2043.6	2572.0	0.0	0.0	0.0	0.0	352766524.7
2020-06-30 07:32:03.950	2.0	61.0	-70.27272727272727	-4.636363636363637	-95.54545454545455	98845.27272727272	399.8181818181818	0.0	16.356469241055574	0.0	0.0	-368.0	1291.0	-83989.09090909091	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352820581.09090906
2020-06-30 07:32:04.000	2.0	61.0	-73.66666666666667	-5.222222222222222	-95.22222222222223	98845.33333333333	400.0	0.0	16.342183854844833	0.0	0.0	-366.55555555555554	1291.5555555555557	-83993.88888888889	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352870645.7777778
2020-06-30 07:32:04.050	2.0	61.0	-71.55555555555556	-7.111111111111111	-92.88888888888889	98839.33333333333	400.0	0.0	16.328048282199436	0.0	0.0	-365.6666666666667	1292.6666666666667	-83998.66666666667	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352920253.7777778
2020-06-30 07:32:04.100	2.0	61.0	-71.66666666666667	-5.0	-93.88888888888889	98842.66666666667	400.0	0.0	16.31420029534234	0.0	0.0	-366.1111111111111	1294.2222222222222	-84002.66666666667	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	352968579.7777778
2020-06-30 07:32:04.150	2.0	61.0	-68.9	-4.1	-95.1	98840.8	400.0	0.0	16.299076271057128	0.0	0.0	-366.5	1293.9	-84007.1	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	353021389.3
2020-06-30 07:32:04.200	2.0	61.0	-69.125	-3.125	-96.125	98842.75	400.0	0.0	16.284523487091064	0.0	0.0	-365.375	1293.0	-84011.875	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.5	0.0	0.0	0.0	0.0	353072852.625
2020-06-30 07:32:04.250	2.0	61.0	-69.11111111111111	-9.11111111111111	-94.22222222222223	98849.33333333333	400.0	0.0	16.271710713704426	0.0	0.0	-366.0	1293.4444444444443	-84014.11111111111	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	353117705.7777778
2020-06-30 07:32:04.300	2.0	61.0	-67.6	-4.2	-95.6	98845.9	400.0	0.0	16.258629417419435	0.0	0.0	-366.3	1296.9	-84017.6	0.0	0.0	0.0	0.0	2076.0	2045.2	2572.0	0.0	0.0	0.0	0.0	353168603.1
2020-06-30 07:32:04.350	2.0	61.0	-70.4	-3.2	-95.0	98843.5	400.0	0.0	16.244977951049805	0.0	0.0	-366.9	1300.8	-84021.3	0.0	0.0	0.0	0.0	2076.0	2044.4	2571.6	0.0	0.0	0.0	0.0	353221728.1
2020-06-30 07:32:04.400	2.0	61.0	-70.75	-3.75	-92.5	98845.0	400.0	0.0	16.233336210250854	0.0	0.0	-369.5	1303.125	-84025.75	0.0	0.0	0.0	0.0	2073.0	2044.0	2572.0	0.0	0.0	0.0	0.0	353273784.25
2020-06-30 07:32:04.450	2.0	61.0	-70.88888888888889	-5.333333333333333	-96.44444444444444	98842.66666666667	400.0	0.0	16.226693047417534	0.0	0.0	-375.8888888888889	1303.3333333333333	-84030.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2573.3333333333335	0.0	0.0	0.0	0.0	353320857.7777778
2020-06-30 07:32:04.500	2.0	61.0	-69.44444444444444	-3.4444444444444446	-95.66666666666667	98848.0	400.0	0.0	16.211869981553818	0.0	0.0	-376.0	1304.0	-84036.11111111111	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.4444444444443	0.0	0.0	0.0	0.0	353371435.6666667
2020-06-30 07:32:04.550	2.0	61.0	-70.3	-2.1	-95.5	98848.3	400.0	0.0	16.197453880310057	0.0	0.0	-375.7	1305.2	-84041.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2570.8	0.0	0.0	0.0	0.0	353420522.5
2020-06-30 07:32:04.600	2.0	61.0	-70.22222222222223	-6.0	-95.77777777777777	98848.33333333333	400.0	0.0	16.18385632832845	0.0	0.0	-376.77777777777777	1304.4444444444443	-84046.11111111111	0.0	0.0	0.0	0.0	2074.6666666666665	2044.0	2572.0	0.0	0.0	0.0	0.0	353471597.7777778
2020-06-30 07:32:04.650	2.0	61.0	-69.22222222222223	-5.0	-96.11111111111111	98850.66666666667	400.0	0.0	16.172890133327908	0.0	0.0	-378.3333333333333	1304.7777777777778	-84052.11111111111	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	353521182.0
2020-06-30 07:32:04.700	2.0	61.0	-72.0	-3.0	-95.75	98848.75	400.0	0.0	16.158260107040405	0.0	0.0	-377.125	1305.125	-84057.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	353570552.25
2020-06-30 07:32:04.750	2.0	61.0	-70.3	-4.5	-95.1	98848.6	400.0	0.0	16.143614959716796	0.0	0.0	-376.7	1304.6	-84060.1	0.0	0.0	0.0	0.0	2076.0	2044.4	2572.0	0.0	0.0	0.0	0.0	353620858.3
2020-06-30 07:32:04.800	2.0	61.0	-71.66666666666667	-5.444444444444445	-95.22222222222223	98846.0	400.0	0.0	16.1292298634847	0.0	0.0	-376.0	1307.2222222222222	-84062.88888888889	0.0	0.0	0.0	0.0	2076.0	2044.0	2574.6666666666665	0.0	0.0	0.0	0.0	353671928.7777778
2020-06-30 07:32:04.850	2.0	61.0	-70.63636363636364	-3.727272727272727	-96.0909090909091	98847.18181818182	400.0	0.0	16.114526228471235	0.0	0.0	-376.0	1308.7272727272727	-84066.36363636363	0.0	0.0	0.0	0.0	2076.0	2044.0	2571.6363636363635	0.0	0.0	0.0	0.0	353721998.3636364
2020-06-30 07:32:04.900	2.0	61.0	-72.0	-6.5	-93.5	98846.5	400.0	0.0	16.099220275878906	0.0	0.0	-375.0	1309.0	-84071.125	0.0	0.0	0.0	0.0	2076.5	2044.0	2571.5	0.0	0.0	0.0	0.0	353769553.75
2020-06-30 07:32:04.950	2.0	61.0	-69.16666666666667	-3.1666666666666665	-95.5	98846.5	400.0	0.0	16.084525108337402	0.0	0.0	-373.0833333333333	1308.9166666666667	-84076.33333333333	0.0	0.0	0.0	0.0	2076.0	2045.0	2573.3333333333335	0.0	0.0	0.0	0.0	353819671.1666667
2020-06-30 07:32:05.000	2.0	61.0	-70.0	-6.5	-93.5	98846.125	400.0	0.0	16.070508241653442	0.0	0.0	-371.0	1311.875	-84081.75	0.0	0.0	0.0	0.0	2077.5	2044.0	2572.0	0.0	0.0	0.0	0.0	353870997.875
2020-06-30 07:32:05.050	2.0	61.0	-71.72727272727273	-1.9090909090909092	-94.45454545454545	98845.27272727272	400.0	0.0	16.05196120522239	0.0	0.0	-366.27272727272725	1311.0	-84087.18181818182	0.0	0.0	0.0	0.0	2076.3636363636365	2044.0	2572.0	0.0	0.0	0.0	0.0	353922243.3636364
2020-06-30 07:32:05.100	2.0	61.0	-71.88888888888889	-3.4444444444444446	-94.11111111111111	98844.0	400.0	0.0	16.033416112263996	0.0	0.0	-363.3333333333333	1310.4444444444443	-84092.22222222222	0.0	0.0	0.0	0.0	2076.8888888888887	2044.0	2572.0	0.0	0.0	0.0	0.0	353972431.7777778
2020-06-30 07:32:05.150	2.0	61.0	-71.22222222222223	-3.4444444444444446	-92.33333333333333	98840.33333333333	400.0	0.0	16.019589106241863	0.0	0.0	-363.55555555555554	1309.3333333333333	-84096.44444444444	0.0	0.0	0.0	0.0	2076.0	2044.0	2574.222222222222	0.0	0.0	0.0	0.0	354018506.6666667
2020-06-30 07:32:05.200	2.0	61.0	-69.77777777777777	-5.111111111111111	-92.66666666666667	98840.66666666667	400.0	0.0	15.99781608581543	0.0	0.0	-358.22222222222223	1309.7777777777778	-84102.0	0.0	0.0	0.0	0.0	2078.222222222222	2044.0	2572.0	0.0	0.0	0.0	0.0	354072004.0
2020-06-30 07:32:05.250	2.0	61.0	-72.0	-2.0	-96.8	98843.5	400.0	0.0	15.981273460388184	0.0	0.0	-355.9	1309.3	-84107.0	0.0	0.0	0.0	0.0	2076.4	2044.0	2572.0	0.0	0.0	0.0	0.0	354120113.6
2020-06-30 07:32:05.300	2.0	61.0	-70.3	-1.5	-93.9	98845.0	400.0	0.0	15.962183380126953	0.0	0.0	-350.5	1308.9	-84113.1	0.0	0.0	0.0	0.0	2077.2	2044.0	2572.0	0.0	0.0	0.0	0.0	354170150.3
2020-06-30 07:32:05.350	2.0	61.0	-70.44444444444444	-3.7777777777777777	-90.88888888888889	98844.66666666667	400.0	0.0	15.94697454240587	0.0	0.0	-350.6666666666667	1308.6666666666667	-84117.88888888889	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	354221611.4444444
2020-06-30 07:32:05.400	2.0	61.0	-70.9	-2.5	-94.5	98844.7	400.0	0.0	15.933805847167969	0.0	0.0	-349.7	1307.1	-84121.3	0.0	0.0	0.0	0.0	2076.0	2044.0	2571.6	0.0	0.0	0.0	0.0	354270403.6
2020-06-30 07:32:05.450	2.0	61.0	-71.1	-4.7	-92.9	98845.3	400.0	0.0	15.92034034729004	0.0	0.0	-348.1	1307.0	-84126.1	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	354320428.0
2020-06-30 07:32:05.500	2.0	61.0	-69.55555555555556	-6.666666666666667	-97.55555555555556	98842.33333333333	400.0	0.0	15.904746691385904	0.0	0.0	-345.0	1305.111111111111	-84131.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	354372958.3333333
2020-06-30 07:32:05.550	2.0	61.0	-70.77777777777777	-5.222222222222222	-95.88888888888889	98847.66666666667	400.0	0.0	15.89153798421224	0.0	0.0	-346.22222222222223	1304.5555555555557	-84136.66666666667	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	354421901.6666667
2020-06-30 07:32:05.600	2.0	61.0	-73.2	-2.6	-95.8	98844.7	400.0	0.0	15.878532218933106	0.0	0.0	-347.9	1303.2	-84140.0	0.0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0.0	0.0	0.0	0.0	354470632.3
