	1593162767680	2	30	0	0	0	0	0	0.0	0.0	0.0	0.0	-1160.0	-790.0	168748.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0
	1593162767682	2	30	-12	56	-92	99204	576	6.17153883553101E-9	27.865428924560547	0.0	0.0	-1160.0	-790.0	168748.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000310394
	1593162767682	2	30	-13	53	-89	99204	576	6.1393947703436424E-9	27.79899024963379	0.0	0.0	-1160.0	-789.0	168748.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000315307
	1593162767691	2	30	-13	53	-89	99204	576	6.1393947703436424E-9	27.79899024963379	0.0	0.0	-1160.0	-789.0	168748.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000315307
	1593162767694	2	30	-19	49	-91	99201	576	6.075585368137126E-9	27.66541290283203	0.0	0.0	-1160.0	-787.0	168748.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000325531
	1593162767698	2	30	-19	49	-91	99214	576	6.043946232381359E-9	27.598838806152344	0.0	0.0	-1159.0	-787.0	168748.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000330627
	1593162767702	2	30	-19	49	-91	99214	576	6.043946232381359E-9	27.598838806152344	0.0	0.0	-1159.0	-787.0	168748.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000330627
	1593162767707	2	30	-19	53	-87	99214	577	6.01150995649391E-9	27.53868293762207	0.0	0.0	-1159.0	-786.0	168748.0	0	0.0	0.0	0.0	2080.0	2060.0	2564.0	0	0	0	0	1000335418
	1593162767710	2	30	-19	53	-87	99204	577	5.9781015693261E-9	27.486736297607422	0.0	0.0	-1159.0	-785.0	168748.0	0	0.0	0.0	0.0	2080.0	2060.0	2564.0	0	0	0	0	1000340484
	1593162767712	2	30	-18	54	-86	99204	577	5.9432592180996835E-9	27.45714569091797	0.0	0.0	-1160.0	-785.0	168748.0	0	0.0	0.0	0.0	2080.0	2056.0	2564.0	0	0	0	0	1000345458
	1593162767720	2	30	-18	54	-86	99204	577	5.90772764041958E-9	27.4362850189209	0.0	0.0	-1161.0	-785.0	168748.0	0	0.0	0.0	0.0	2080.0	2060.0	2564.0	0	0	0	0	1000350646
	1593162767726	2	30	-18	50	-86	99201	576	5.872620167934883E-9	27.425748825073242	0.0	0.0	-1163.0	-784.0	168747.0	0	0.0	0.0	0.0	2080.0	2060.0	2564.0	0	0	0	0	1000355529
	1593162767733	2	30	-18	50	-86	99204	576	5.8375042577551994E-9	27.40286636352539	0.0	0.0	-1164.0	-784.0	168747.0	0	0.0	0.0	0.0	2080.0	2060.0	2564.0	0	0	0	0	1000360900
	1593162767736	2	30	-15	53	-95	99207	577	5.803554081751372E-9	27.376510620117188	0.0	0.0	-1165.0	-783.0	168747.0	0	0.0	0.0	0.0	2080.0	2056.0	2564.0	0	0	0	0	1000365631
	1593162767741	2	30	-15	53	-95	99207	577	5.769141608880091E-9	27.34827423095703	0.0	0.0	-1166.0	-783.0	168747.0	0	0.0	0.0	0.0	2080.0	2060.0	2564.0	0	0	0	0	1000370605
	1593162767743	2	30	-15	51	-93	99207	577	5.7363278571642695E-9	27.317468643188477	0.0	0.0	-1167.0	-782.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000375579
	1593162767747	2	30	-15	51	-93	99204	577	5.704383188032125E-9	27.282821655273438	0.0	0.0	-1167.0	-782.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000380584
	1593162767752	2	30	-14	56	-88	99204	577	5.674278380496389E-9	27.221921920776367	0.0	0.0	-1167.0	-781.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000385620
	1593162767761	2	30	-14	56	-88	99201	577	5.645409029142456E-9	27.1522216796875	0.0	0.0	-1167.0	-780.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000390869
	1593162767762	2	30	-14	54	-88	99201	577	5.616360265747744E-9	27.07160186767578	0.0	0.0	-1166.0	-779.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000395751
	1593162767767	2	30	-14	54	-88	99207	577	5.587854623456678E-9	27.003984451293945	0.0	0.0	-1166.0	-778.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000401062
	1593162767776	2	30	-15	49	-89	99207	576	5.55843815419621E-9	26.94086456298828	0.0	0.0	-1167.0	-777.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000405853
	1593162767781	2	30	-15	49	-89	99204	576	5.529841917706335E-9	26.87860107421875	0.0	0.0	-1167.0	-777.0	168747.0	0	0.0	0.0	0.0	2084.0	2060.0	2564.0	0	0	0	0	1000410705
	1593162767782	2	30	-12	52	-94	99204	577	5.5015525468604665E-9	26.820659637451172	0.0	0.0	-1166.0	-776.0	168747.0	0	0.0	0.0	0.0	2084.0	2056.0	2564.0	0	0	0	0	1000415740
	1593162767791	2	30	-12	52	-94	99207	577	5.474384945358679E-9	26.767627716064453	0.0	0.0	-1166.0	-776.0	168747.0	0	0.0	0.0	0.0	2084.0	2056.0	2564.0	0	0	0	0	1000420776
