1593505933640	2	77	0	0	0	0	0	0.0	0.0	0.0	0.0	415.0	-267.0	-718.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0
1593505933643	2	77	8	-56	-74	98868	427	0.0	0.0	0.0	0.0	415.0	-267.0	-718.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28698516
1593505933646	2	77	1	-57	-69	98874	427	0.0	0.0	0.0	0.0	414.0	-266.0	-718.0	0	0.0	0.0	0.0	2080.0	2044.0	2572.0	0	0	0	0	28703277
1593505933647	2	77	1	-57	-69	98874	427	0.0	0.0	0.0	0.0	414.0	-266.0	-718.0	0	0.0	0.0	0.0	2080.0	2044.0	2572.0	0	0	0	0	28703277
1593505933649	2	77	1	-57	-69	98874	427	0.0	0.0	0.0	0.0	414.0	-266.0	-718.0	0	0.0	0.0	0.0	2080.0	2044.0	2572.0	0	0	0	0	28703277
1593505933654	2	77	1	-57	-69	98868	427	0.0	0.0	0.0	0.0	414.0	-266.0	-717.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28708496
1593505933656	2	77	10	-54	-76	98862	427	0.0	0.0	0.0	0.0	415.0	-266.0	-717.0	0	0.0	0.0	0.0	2076.0	2048.0	2572.0	0	0	0	0	28713287
1593505933657	2	77	10	-54	-76	98862	427	0.0	0.0	0.0	0.0	415.0	-266.0	-718.0	0	0.0	0.0	0.0	2076.0	2048.0	2572.0	0	0	0	0	28718231
1593505933667	2	77	6	-52	-72	98862	427	0.0	0.0	0.0	0.0	415.0	-265.0	-718.0	0	0.0	0.0	0.0	2076.0	2048.0	2572.0	0	0	0	0	28723236
1593505933668	2	77	6	-52	-72	98868	427	0.0	0.0	0.0	0.0	414.0	-264.0	-718.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28728393
1593505933673	2	77	2	-54	-66	98871	427	0.0	0.0	0.0	0.0	414.0	-263.0	-718.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28733428
1593505933680	2	77	2	-54	-66	98859	427	0.0	0.0	0.0	0.0	414.0	-263.0	-718.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28738281
1593505933685	2	77	8	-58	-70	98862	427	0.0	0.0	0.0	0.0	414.0	-264.0	-717.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28743286
1593505933690	2	77	8	-58	-70	98868	427	0.0	0.0	0.0	0.0	413.0	-264.0	-717.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28748413
1593505933695	2	77	8	-56	-68	98865	427	0.0	0.0	0.0	0.0	413.0	-265.0	-717.0	0	0.0	0.0	0.0	2076.0	2044.0	2572.0	0	0	0	0	28753356
1593505933697	2	77	8	-56	-68	98865	427	0.0	0.0	0.0	0.0	414.0	-265.0	-717.0	0	0.0	0.0	0.0	2080.0	2044.0	2572.0	0	0	0	0	28758422
1593505933702	2	77	3	-65	-67	98862	427	0.0	0.0	0.0	0.0	415.0	-265.0	-717.0	0	0.0	0.0	0.0	2080.0	2044.0	2572.0	0	0	0	0	28763488
