1593502939108	0.0	0.0	0.0	0.0
1593502945655	0.0	0.0	0.25	0.0
1593502945701	0.0	0.0	0.25	0.0
1593502945732	0.0	0.0	0.25	0.0
1593502945763	0.0	0.0	0.25	0.0
1593502945801	0.0	0.0	0.25	0.0
1593502945835	0.0	0.0	0.25	0.0
1593502945882	0.0	0.0	0.25	0.0
1593502945928	0.0	0.0	0.25	0.0
1593502945961	0.0	0.0	0.25	0.0
1593502945996	0.0	0.0	0.25	0.0
1593502946035	0.0	0.0	0.25	0.0
1593502946068	0.0	0.0	0.25	0.0
1593502946103	0.0	0.0	0.25	0.0
1593502946137	0.0	0.0	0.25	0.0
1593502946152	0.0	0.0	0.25	0.0
1593502946183	0.0	0.0	0.25	0.0
1593502946212	0.0	0.0	0.25	0.0
1593502946242	0.0	0.0	0.25	0.0
1593502946272	0.0	0.0	0.25	0.0
1593502946302	0.0	0.0	0.25	0.0
1593502946333	0.0	0.0	0.25	0.0
1593502946362	0.0	0.0	0.25	0.0
1593502946392	0.0	0.0	0.25	0.0
1593502946423	0.0	0.0	0.25	0.0
1593502946451	0.0	0.0	0.25	0.0
1593502946483	0.0	0.0	0.25	0.0
1593502946511	0.0	0.0	0.25	0.0
1593502946542	0.0	0.0	0.25	0.0
1593502946571	0.0	0.0	0.25	0.0
1593502946601	0.0	0.0	0.25	0.0
1593502946633	0.0	0.0	0.25	0.0
1593502946661	0.0	0.0	0.25	0.0
1593502946691	0.0	0.0	0.25	0.0
1593502946722	0.0	0.0	0.25	0.0
1593502946751	0.0	0.0	0.25	0.0
1593502946783	0.0	0.0	0.25	0.0
1593502946811	0.0	0.0	0.25	0.0
1593502946842	0.0	0.0	0.25	0.0
1593502946871	0.0	0.0	0.25	0.0
1593502946901	0.0	0.0	0.25	0.0
1593502946932	0.0	0.0	0.25	0.0
1593502946961	0.0	0.0	0.25	0.0
1593502946992	0.0	0.0	0.25	0.0
1593502947021	0.0	0.0	0.25	0.0
1593502947021	0.0	0.0	0.25	0.0
1593502947051	0.0	0.0	0.25	0.0
1593502947081	0.0	0.0	0.25	0.0
1593502947111	0.0	0.0	0.25	0.0
1593502947141	0.0	0.0	0.25	0.0
1593502947172	0.0	0.0	0.25	0.0
1593502947202	0.0	0.0	0.25	0.0
1593502947232	0.0	0.0	0.25	0.0
1593502947261	0.0	0.0	0.25	0.0
1593502947291	0.0	0.0	0.25	0.0
1593502947321	0.0	0.0	0.25	0.0
1593502947350	0.0	0.0	0.25	0.0
1593502947380	0.0	0.0	0.25	0.0
1593502947410	0.0	0.0	0.25	0.0
1593502947440	0.0	0.0	0.25	0.0
1593502947470	0.0	0.0	0.25	0.0
1593502947500	0.0	0.0	0.25	0.0
1593502947532	0.0	0.0	0.25	0.0
1593502947560	0.0	0.0	0.25	0.0
1593502947590	0.0	0.0	0.25	0.0
1593502947621	0.0	0.0	0.25	0.0
1593502947650	0.0	0.0	0.25	0.0
1593502947682	0.0	0.0	0.25	0.0
1593502947711	0.0	0.0	0.25	0.0
1593502947740	0.0	0.0	0.25	0.0
1593502947771	0.0	0.0	0.25	0.0
1593502947801	0.0	0.0	0.25	0.0
1593502947832	0.0	0.0	0.25	0.0
1593502947860	0.0	0.0	0.25	0.0
1593502947891	0.0	0.0	0.25	0.0
1593502947922	0.0	0.0	0.25	0.0
1593502947951	0.0	0.0	0.25	0.0
1593502947982	0.0	0.0	0.25	0.0
1593502948012	0.0	0.0	0.25	0.0
1593502948041	0.0	0.0	0.25	0.0
1593502948071	0.0	0.0	0.25	0.0
1593502948101	0.0	0.0	0.25	0.0
1593502948132	0.0	0.0	0.25	0.0
1593502948161	0.0	0.0	0.25	0.0
1593502948191	0.0	0.0	0.25	0.0
1593502948222	0.0	0.0	0.25	0.0
1593502948251	0.0	0.0	0.25	0.0
1593502948281	0.0	0.0	0.25	0.0
1593502948310	0.0	0.0	0.25	0.0
1593502948340	0.0	0.0	0.25	0.0
1593502948371	0.0	0.0	0.25	0.0
1593502948399	0.0	0.0	0.25	0.0
1593502948431	0.0	0.0	0.25	0.0
1593502948460	0.0	0.0	0.25	0.0
1593502948490	0.0	0.0	0.25	0.0
1593502948520	0.0	0.0	0.25	0.0
1593502948521	0.0	0.0	0.25	0.0
1593502948550	0.0	0.0	0.25	0.0
1593502948581	0.0	0.0	0.25	0.0
1593502948610	0.0	0.0	0.25	0.0
1593502948640	0.0	0.0	0.25	0.0
1593502948671	0.0	0.0	0.25	0.0
1593502948700	0.0	0.0	0.25	0.0
1593502948732	0.0	0.0	0.25	0.0
1593502948761	0.0	0.0	0.25	0.0
1593502948790	0.0	0.0	0.25	0.0
1593502948821	0.0	0.0	0.25	0.0
1593502948851	0.0	0.0	0.25	0.0
1593502948880	0.0	0.0	0.25	0.0
1593502948881	0.0	0.0	0.25	0.0
1593502948911	0.0	0.0	0.25	0.0
1593502948941	0.0	0.0	0.25	0.0
1593502948971	0.0	0.0	0.25	0.0
1593502949001	0.0	0.0	0.25	0.0
1593502949031	0.0	0.0	0.25	0.0
1593502949061	0.0	0.0	0.25	0.0
1593502949091	0.0	0.0	0.25	0.0
1593502949122	0.0	0.0	0.25	0.0
1593502949151	0.0	0.0	0.25	0.0
1593502949182	0.0	0.0	0.25	0.0
1593502949211	0.0	0.0	0.25	0.0
1593502949241	0.0	0.0	0.25	0.0
1593502949271	0.0	0.0	0.25	0.0
1593502949301	0.0	0.0	0.25	0.0
1593502949332	0.0	0.0	0.25	0.0
1593502949361	0.0	0.0	0.25	0.0
1593502949391	0.0	0.0	0.25	0.0
1593502949421	0.0	0.0	0.25	0.0
1593502949451	0.0	0.0	0.25	0.0
1593502949481	0.0	0.0	0.25	0.0
1593502949511	0.0	0.0	0.25	0.0
1593502949540	0.0	0.0	0.25	0.0
1593502949570	0.0	0.0	0.25	0.0
1593502949601	0.0	0.0	0.25	0.0
1593502949632	0.0	0.0	0.25	0.0
1593502949661	0.0	0.0	0.25	0.0
1593502949689	0.0	0.0	0.25	0.0
1593502949721	0.0	0.0	0.25	0.0
1593502949751	0.0	0.0	0.25	0.0
1593502949783	0.0	0.0	0.25	0.0
1593502949810	0.0	0.0	0.25	0.0
1593502949840	0.0	0.0	0.25	0.0
1593502949870	0.0	0.0	0.25	0.0
1593502949900	0.0	0.0	0.25	0.0
1593502949932	0.0	0.0	0.25	0.0
1593502949960	0.0	0.0	0.25	0.0
1593502949991	0.0	0.0	0.25	0.0
1593502950021	0.0	0.0	0.25	0.0
1593502950050	0.0	0.0	0.25	0.0
1593502950082	0.0	0.0	0.25	0.0
1593502950110	0.0	0.0	0.25	0.0
1593502950141	0.0	0.0	0.25	0.0
1593502950170	0.0	0.0	0.25	0.0
1593502950200	0.0	0.0	0.25	0.0
1593502950232	0.0	0.0	0.25	0.0
1593502950260	0.0	0.0	0.25	0.0
1593502950289	0.0	0.0	0.25	0.0
1593502950293	0.0	0.0	0.25	0.0
1593502950320	0.0	0.0	0.25	0.0
1593502950350	0.0	0.0	0.25	0.0
1593502950381	0.0	0.0	0.25	0.0
1593502950410	0.0	0.0	0.25	0.0
1593502950440	0.0	0.0	0.25	0.0
1593502950469	0.0	0.0	0.25	0.0
1593502950499	0.0	0.0	0.25	0.0
1593502950529	0.0	0.0	0.25	0.0
1593502950560	0.0	0.0	0.25	0.0
1593502950590	0.0	0.0	0.25	0.0
1593502950620	0.0	0.0	0.25	0.0
1593502950649	0.0	0.0	0.25	0.0
1593502950680	0.0	0.0	0.25	0.0
1593502950710	0.0	0.0	0.25	0.0
1593502950739	0.0	0.0	0.25	0.0
1593502950769	0.0	0.0	0.25	0.0
1593502950799	0.0	0.0	0.25	0.0
1593502950829	0.0	0.0	0.25	0.0
1593502950830	0.0	0.0	0.25	0.0
1593502950859	0.0	0.0	0.25	0.0
1593502950889	0.0	0.0	0.25	0.0
1593502950921	0.0	0.0	0.25	0.0
1593502950950	0.0	0.0	0.25	0.0
1593502950980	0.0	0.0	0.25	0.0
1593502951008	0.0	0.0	0.25	0.0
1593502951039	0.0	0.0	0.25	0.0
1593502951068	0.0	0.0	0.25	0.0
1593502951098	0.0	0.0	0.25	0.0
1593502951129	0.0	0.0	0.25	0.0
1593502951159	0.0	0.0	0.25	0.0
1593502951188	0.0	0.0	0.25	0.0
1593502951219	0.0	0.0	0.25	0.0
1593502951249	0.0	0.0	0.25	0.0
1593502951278	0.0	0.0	0.25	0.0
1593502951309	0.0	0.0	0.25	0.0
1593502951339	0.0	0.0	0.25	0.0
1593502951368	0.0	0.0	0.25	0.0
1593502951398	0.0	0.0	0.25	0.0
1593502951429	0.0	0.0	0.25	0.0
1593502951429	0.0	0.0	0.25	0.0
1593502951458	0.0	0.0	0.25	0.0
1593502951488	0.0	0.0	0.25	0.0
1593502951561	0.0	0.0	0.25	0.0
1593502951562	0.0	0.0	0.25	0.0
1593502951577	0.0	0.0	0.25	0.0
1593502951608	0.0	0.0	0.25	0.0
1593502951638	0.0	0.0	0.25	0.0
1593502951669	0.0	0.0	0.25	0.0
1593502951698	0.0	0.0	0.25	0.0
1593502951728	0.0	0.0	0.25	0.0
1593502951730	0.0	0.0	0.25	0.0
1593502951758	0.0	0.0	0.25	0.0
1593502951788	0.0	0.0	0.25	0.0
1593502951818	0.0	0.0	0.25	0.0
1593502951848	0.0	0.0	0.25	0.0
1593502951877	0.0	0.0	0.25	0.0
1593502951908	0.0	0.0	0.25	0.0
1593502951938	0.0	0.0	0.25	0.0
1593502951968	0.0	0.0	0.25	0.0
1593502951997	0.0	0.0	0.25	0.0
1593502952027	0.0	0.0	0.25	0.0
1593502952057	0.0	0.0	0.25	0.0
1593502952087	0.0	0.0	0.25	0.0
1593502952119	0.0	0.0	0.25	0.0
1593502952148	0.0	0.0	0.25	0.0
1593502952178	0.0	0.0	0.25	0.0
1593502952208	0.0	0.0	0.25	0.0
1593502952239	0.0	0.0	0.25	0.0
1593502952268	0.0	0.0	0.25	0.0
1593502952298	0.0	0.0	0.25	0.0
1593502952327	0.0	0.0	0.25	0.0
1593502952357	0.0	0.0	0.25	0.0
1593502952388	0.0	0.0	0.25	0.0
1593502952418	0.0	0.0	0.25	0.0
1593502952448	0.0	0.0	0.25	0.0
1593502952478	0.0	0.0	0.25	0.0
1593502952479	0.0	0.0	0.25	0.0
1593502952507	0.0	0.0	0.25	0.0
1593502952536	0.0	0.0	0.25	0.0
1593502952565	0.0	0.0	0.25	0.0
1593502952597	0.0	0.0	0.25	0.0
1593502952627	0.0	0.0	0.25	0.0
1593502952658	0.0	0.0	0.25	0.0
1593502952686	0.0	0.0	0.25	0.0
1593502952717	0.0	0.0	0.25	0.0
1593502952749	0.0	0.0	0.25	0.0
1593502952776	0.0	0.0	0.25	0.0
1593502952806	0.0	0.0	0.25	0.0
1593502952837	0.0	0.0	0.25	0.0
1593502952866	0.0	0.0	0.25	0.0
1593502952896	0.0	0.0	0.25	0.0
1593502952926	0.0	0.0	0.25	0.0
1593502952956	0.0	0.0	0.25	0.0
1593502952986	0.0	0.0	0.25	0.0
1593502953017	0.0	0.0	0.25	0.0
1593502953047	0.0	0.0	0.25	0.0
1593502953076	0.0	0.0	0.25	0.0
1593502953106	0.0	0.0	0.25	0.0
1593502953136	0.0	0.0	0.25	0.0
1593502953166	0.0	0.0	0.25	0.0
1593502953197	0.0	0.0	0.25	0.0
1593502953226	0.0	0.0	0.25	0.0
1593502953256	0.0	0.0	0.25	0.0
1593502953286	0.0	0.0	0.25	0.0
1593502953316	0.0	0.0	0.25	0.0
1593502953347	0.0	0.0	0.25	0.0
1593502953376	0.0	0.0	0.25	0.0
1593502953405	0.0	0.0	0.25	0.0
1593502953434	0.0	0.0	0.25	0.0
1593502953465	0.0	0.0	0.25	0.0
1593502953496	0.0	0.0	0.25	0.0
1593502953526	0.0	0.0	0.25	0.0
1593502953555	0.0	0.0	0.25	0.0
1593502953585	0.0	0.0	0.25	0.0
1593502953615	0.0	0.0	0.25	0.0
1593502953645	0.0	0.0	0.25	0.0
1593502953675	0.0	0.0	0.25	0.0
1593502953705	0.0	0.0	0.25	0.0
1593502953736	0.0	0.0	0.25	0.0
1593502953767	0.0	0.0	0.25	0.0
1593502953806	0.0	0.0	0.25	0.0
1593502953807	0.0	0.0	0.25	0.0
1593502953825	0.0	0.0	0.25	0.0
1593502953856	0.0	0.0	0.25	0.0
1593502953886	0.0	0.0	0.25	0.0
1593502953917	0.0	0.0	0.25	0.0
1593502953946	0.0	0.0	0.25	0.0
1593502953976	0.0	0.0	0.25	0.0
1593502954005	0.0	0.0	0.25	0.0
1593502954036	0.0	0.0	0.25	0.0
1593502954067	0.0	0.0	0.25	0.0
1593502954097	0.0	0.0	0.25	0.0
1593502954126	0.0	0.0	0.25	0.0
1593502954157	0.0	0.0	0.25	0.0
1593502954186	0.0	0.0	0.25	0.0
1593502954216	0.0	0.0	0.25	0.0
1593502954246	0.0	0.0	0.25	0.0
1593502954276	0.0	0.0	0.25	0.0
1593502954306	0.0	0.0	0.25	0.0
1593502954336	0.0	0.0	0.25	0.0
1593502954366	0.0	0.0	0.25	0.0
1593502954397	0.0	0.0	0.25	0.0
1593502954425	0.0	0.0	0.25	0.0
1593502954456	0.0	0.0	0.25	0.0
1593502954486	0.0	0.0	0.25	0.0
1593502954515	0.0	0.0	0.25	0.0
1593502954546	0.0	0.0	0.25	0.0
1593502954575	0.0	0.0	0.25	0.0
1593502954605	0.0	0.0	0.25	0.0
1593502954635	0.0	0.0	0.25	0.0
1593502954665	0.0	0.0	0.25	0.0
1593502954696	0.0	0.0	0.25	0.0
1593502954727	0.0	0.0	0.25	0.0
1593502954755	0.0	0.0	0.25	0.0
1593502954785	0.0	0.0	0.25	0.0
1593502954816	0.0	0.0	0.25	0.0
1593502954845	0.0	0.0	0.25	0.0
